E_1,Etotal_1,Pu1_1,Pu2_1,E_hybrid_1,seedNumber_1,seedEbest_1,E_3,ED2_3,seedNumber_3,E_diff_12,pumin1_4u,pumin5_8u,pumin1_4d,pumin5_8d
0.003836010272479149,0.005753532485640566,0.001543134995798114,0.00437102293278453,0.0011312855614482526,0.003952985650205063,0.0017476752810332572,0.0014373291644258184,0.00223398373748152,0.0006460158681678083,0.0012133848941028589,0.001615361892723661,0.0015277787756506416,0.0033100605073182942,0.003333214469203364
0.002077586898205961,0.005616271030352941,0.00199315914549633,0.005912818673413513,0.0023131474028901854,0.00786108853188197,0.0016280102709874786,0.0021996556647973366,0.004121205995592367,0.0002753391811965171,0.0032869605121165044,0.0015566079649494786,0.0020175948861233927,0.002970389885465367,0.001970722854209385
0.008324841236281275,0.005439485890031193,0.001464419777507764,0.0025141629466672766,0.004278284302328072,0.002095498550117398,0.0014118298701091413,0.00081822673279457,0.00302942523990159,0.0008511312659522779,0.002445798240545739,0.002540168192517247,0.019129973460119454,0.007303270380459084,0.0024796671048648
0.0028595512948632732,0.0038697533783571578,0.0015559320801495176,0.0028039069235367,0.0011297561242282707,0.004608570778115249,0.0028345914520934664,0.0021024397982100603,0.0031329599356140626,0.0002665317220642784,0.004171992476386858,0.0014179027593220121,0.003978474225151115,0.004704303765723338,0.019475145102161858
0.003885030885748211,0.0036932768221057963,0.0028893172995099383,0.004813566471493045,0.002496178380111496,0.00655755100871905,0.0022473322982161535,0.002299270604138862,0.005970010814888375,0.00035020991803917174,0.003181503639568451,0.0035198374986926944,0.002937510708889854,0.005155254070286915,0.009921951905219203
0.0026131061974538346,0.004213225220962985,0.0038902891342073764,0.002537791242258941,0.002367655901154745,0.005099276664175636,0.0018954448821734658,0.009282299685751144,0.010784099933270612,0.00038152637247409164,0.002674549798151992,0.004554837156156847,0.006450334014168073,0.004820602797976884,0.003455956181298115
0.004318457586705789,0.004130579491315629,0.0019477854689942404,0.00805766908766706,0.002818031077722814,0.004506839506778295,0.0047075662583827204,0.0012271681459219662,0.0045026337043146255,0.0003870743067049832,0.0030648541490235852,0.0022564968481867034,0.007063968539178586,0.0032922331620329048,0.010897749057640965
0.0014604743312538434,0.002523821369190417,0.0013390978208748844,0.003152614417815529,0.0018373038563836725,0.004053766697035189,0.009173449930157243,0.0009589371009417427,0.0023390366964330888,0.0007229856880013106,0.001694240943356273,0.004084084580918799,0.016555622939495494,0.004531693526817058,0.013293331050298153
0.0046604464168950475,0.004853100747659418,0.0010626551221339408,0.0017853861404017494,0.0017576675917965413,0.0026181630373965587,0.004833665204874072,0.0017386152180878017,0.0023858165469699813,0.000956890424641339,0.0027462947909081483,0.001790769904201981,0.005719608671961413,0.012590988777455897,0.01789343702909265
0.003430308334165952,0.002875534572833086,0.0008380268220167647,0.001769698992946548,0.0019460166006334096,0.005569314097417916,0.0012243520550103066,0.0008140325993005994,0.002680555159809039,0.0004951247339904115,0.0015187180338532627,0.0037197663708792377,0.0011854810215531837,0.0037260532674711637,0.0029721455537707877
0.003217281592422714,0.0061920995252572305,0.0015720962088051277,0.00274729919403426,0.0017707467920973408,0.004673627764721633,0.0016620878806291727,0.0012603192619641335,0.0017671127044947153,0.0002682778854243036,0.0019696545141653535,0.004577229861386202,0.00289939163517371,0.030392761525459173,0.0022008788315296176
0.0033160620997320246,0.0040679994064295975,0.0020132273208298035,0.03380857335116167,0.003200707519919686,0.014392811593851265,0.0014124092113087096,0.0013130379476450622,0.002288388166361371,0.0011086187396340097,0.0016547472665902673,0.0017438795874160416,0.0013726853999810576,0.006485377022380884,0.003977799709391861
0.004110728063777,0.0035238931254934925,0.0016362848252105364,0.0020161893900441817,0.0038097817821332726,0.004331705474230498,0.0033625330664047125,0.0013342772064729536,0.004353567871454407,0.0006943214580052008,0.0015408512221592996,0.002248508268793287,0.0037521743962363996,0.0029914277573717526,0.0017560954607181317
0.0016184567329737122,0.004896563534682731,0.0017360317216674943,0.002879041940613219,0.002666428869619928,0.0027207762760500386,0.002219754878340785,0.0010443006163186209,0.003066949037516666,0.00023960807354153003,0.00165980933581244,0.001218111228410964,0.0019144609717792163,0.0055589605786641,0.011278882692851133
0.0027238259624373286,0.002575849331552382,0.0017354660316175336,0.002989349300667372,0.0013734984365886677,0.004887930230518208,0.0008113668219112916,0.001585735003296425,0.005027092639167133,0.0005784368263578177,0.0012339939978812102,0.002773095986601608,0.0010575119713694694,0.0035950982881011615,0.0037805203880047996
0.003226841878966371,0.004992607949233671,0.0013260301126007562,0.0021017428217940857,0.001150715890712122,0.007569916406516201,0.002519285715200525,0.0006640631909329085,0.007754538252373984,0.00020867153008991365,0.001250072530104352,0.0048802779448125595,0.002180239338583096,0.0036460428051518666,0.0025284206175506985
0.0017044854969768912,0.003332626071695702,0.001482221719788352,0.003264045298408693,0.00134263246937303,0.002490101326286987,0.0010051749001686499,0.001173317226749041,0.002913178736014191,0.0005990857159276425,0.0013357587375390782,0.0018713441343835757,0.0027206384810008876,0.0023740775088893513,0.0068991312817985795
0.002367738014102293,0.004488730482979411,0.002990625972950624,0.004532263152713637,0.0011329634448266396,0.0049669461705424385,0.001917340751608849,0.002043101313340159,0.009009419324878844,0.0003480282500048002,0.0018584576178031504,0.008000729563466855,0.0033610190465417954,0.0050735207782268855,0.004700190488239902
0.0021248775229028316,0.004231442635214687,0.001321950664084197,0.002654811873126067,0.0011028458041033751,0.005683353690275747,0.0009198602246702683,0.001129280480324044,0.0032022410402204366,0.00033904899938159766,0.0012029846807963035,0.0021168203730817458,0.0029755599878555036,0.003387365597871994,0.003953616715768133
0.002651826256274413,0.004163430703081667,0.0011757395750944435,0.002212071216925759,0.0014970119709819662,0.004305136317707501,0.0011159828881076243,0.0015137159108099573,0.0020168828827381107,0.00045743106380653406,0.0020832452746379834,0.0011463979727286465,0.002070660142553951,0.003835223774957222,0.0031331838400784086
0.0016928607691127646,0.005259270082653371,0.0017408673139643492,0.0025380817913140843,0.001063002798913129,0.004258251680830331,0.001706314346761378,0.005045435042067689,0.003483873092019984,0.0004132154020344505,0.0014635084108759048,0.002078601542334821,0.0009673407614564707,0.0042430164783333795,0.002423370642785649
0.003885103645242643,0.002552023711505925,0.0010636525093432902,0.002380541238078466,0.0016588386488926108,0.005425979120454951,0.002235131383051313,0.00216482772169845,0.0035477170353743637,0.0005270252965542138,0.011129380245844771,0.004273800739820893,0.0056097658526332705,0.004725380083428592,0.004281913641346505
0.002556296369332026,0.004185009479410357,0.001356308456057538,0.002969661969229795,0.0009486191230763596,0.004992080034405716,0.0012642359459708772,0.001859461602808737,0.004768400564925564,0.00034327536097895943,0.0019286217493489474,0.005184712622538486,0.002029839608237945,0.004171666531766199,0.0025367675408092282
0.0036674920236395158,0.0028568741944059077,0.001697931000768911,0.0016334254895952645,0.0023309941957429265,0.006456426850004913,0.0024344742605705715,0.0010622952475753292,0.0028726330157559407,0.0004392765059696936,0.0010211104502118808,0.0019235365435808422,0.0008987212677733496,0.002426343735267142,0.0025966466903987848
0.004039922958397919,0.0036097858188798527,0.0038154683870509896,0.001091548890761583,0.001973913737958217,0.004449799301603872,0.002632312071354161,0.0012534455530777088,0.004576515751562448,0.0005022246111313033,0.001340722776366796,0.0011490793469364382,0.00635616673204276,0.0024140842366552357,0.002276218010052406
0.003079399682511922,0.0019217092697613554,0.0010617416066961616,0.0018578600139156202,0.0026331056546861297,0.007878632979796484,0.0015717077745491337,0.002373594059378186,0.003036309523055443,0.0005834138433858554,0.0010752202027757547,0.0015973441262479185,0.0027653721519677824,0.002354668890780103,0.0032550632755372756
0.003317934565099401,0.0038184062459689304,0.003248400256015753,0.0015974151071273804,0.018248018945785274,0.004663449988150276,0.0021939179064141574,0.0027432950327798957,0.005953686654918815,0.0006555947454195265,0.004404529602269146,0.004413772876613257,0.002992428698736538,0.02451511178392783,0.004115298029708422
0.00257062956444508,0.0012322644632402847,0.0009787448454187928,0.0015289835508062028,0.0020154181580348263,0.008207409965692547,0.0015129916287794554,0.0015248276803758439,0.002029601182126624,0.0004650014134087122,0.01691125136381145,0.0013222489243165762,0.001278741160732209,0.005421303331321003,0.0028866347955307237
0.002758051590036167,0.002729676755664734,0.0010889979755032049,0.002983353752170646,0.0015461811136220239,0.0050112043043219505,0.0012250160810292864,0.0009697057227087435,0.002913906641978121,0.0004096569954592835,0.002458987323646058,0.0010909305451697032,0.003417724199070311,0.006624926213131883,0.013279269663436797
0.002501276524445937,0.002640594515028289,0.0018941329661628,0.004717055807637796,0.0015251031891188687,0.00783331693243999,0.0020128450334926952,0.0014902312145607173,0.0038882533475699914,0.0003985248449218517,0.0016271078381254777,0.0031302304620576186,0.01842412380761564,0.0031606159717384756,0.009700016159855154
0.003650565177129538,0.002661685455524775,0.0010644924002975753,0.009335432813308854,0.0009736091613041723,0.009524996419470232,0.00078747222566673,0.0010627944757177258,0.0043503904847937164,0.0004409054928960176,0.0012227996703851175,0.0034734323122938963,0.001776210265557718,0.0027482671820600975,0.0026437803717802785
0.0021925561106918468,0.0026424236733670367,0.002527796277296425,0.005403449960948341,0.0007678347922665245,0.008495678501768321,0.0018692215267772753,0.0013978815615673518,0.0029680568314494303,0.0004537282141692572,0.0019353592648111958,0.0017467351172732605,0.00261103467011395,0.004611878242428236,0.004875203772334751
0.0030892163992124336,0.0020691297401945175,0.0030581879691767575,0.01404605500379892,0.004372389589443296,0.005754290780032121,0.0014144003849807679,0.0020404739261623414,0.0029690808333006752,0.003939105303233042,0.0017553202658904638,0.004186009203878516,0.004813891702377406,0.002284766341840519,0.0020156354863805756
0.003604302282753335,0.0031307510256643597,0.0032380371560415894,0.0019531718213057245,0.002940923473751423,0.004506713526930167,0.0016827406644048485,0.0017690687781816373,0.0032548914375308087,0.00036772341602022167,0.003868404311824978,0.0037638774735848585,0.004379410705440282,0.008263923482417727,0.0124784121088971
0.003404555606855295,0.0028974020674978514,0.003747922999192415,0.002325666408482019,0.0009652902681111936,0.003821621380137539,0.0022428747781192784,0.0008215012798760039,0.0017658002038241345,0.0003632693828625746,0.001565500174073726,0.0016618212135747208,0.0019477474132455867,0.003660055937002903,0.00558541050036555
0.0018116934875273612,0.002579437136387147,0.001966205312164466,0.002857885771345234,0.001790690796807845,0.010294678495595665,0.0015453102831555431,0.0012635115558098156,0.002640837421205654,0.00038382079926270116,0.0015374732442000867,0.002630396564706947,0.002235607400834954,0.0027268081096423345,0.002280755264930927
0.002709718613805074,0.002098727055611234,0.0009512508394341531,0.008494067891566424,0.0008344108264575331,0.006873625172182545,0.0010170808009645742,0.0006222177221122729,0.003160995292188447,0.000634044186670143,0.0014368782137947856,0.0009276107833451939,0.0011020555465591293,0.003413597202993929,0.0025315396332516015
0.005064403273992143,0.004597068021581366,0.002164957124558122,0.01415324586282766,0.002208286716717056,0.013941585552121325,0.0015575084444992737,0.0025358331129044474,0.008319832991140965,0.0005472210649187217,0.0021675117403408563,0.004516877593508497,0.0033432733273500233,0.0255753165318239,0.002452266868576843
0.0029118425120954103,0.0017168380297240963,0.0007733389242880567,0.002191104216541099,0.0021018546805818624,0.004291808453976665,0.0039773099029386,0.0012964871332187056,0.0015735156592700476,0.00028154796598149254,0.0013312757973364525,0.0022576432138047635,0.0025620079398997334,0.002319430846278111,0.003941553829317938
0.004544139732327581,0.003870701829942911,0.0028199985625265793,0.0029730016590090048,0.0015216115841855966,0.005898460796558859,0.006739854450270518,0.0020241053395724648,0.002628781851330029,0.0009588613717582337,0.003818601974853811,0.0014894409079915583,0.002847803146925602,0.01335209186040272,0.009912011759032389
0.002527055553934964,0.0027318461520851826,0.002175425441223672,0.002531560138552378,0.001570049360348376,0.0011916755063794153,0.00168086659563133,0.0015937592537992676,0.0014802961025544461,0.00017747749295481184,0.0021027085520971805,0.0017835941951676415,0.0029500799321055243,0.004665085598742013,0.0033444967676071863
0.0020867408173379795,0.0024619036237730793,0.002191840846074325,0.0025002671818206102,0.002795716215455903,0.0028098717711424444,0.0015052027630064666,0.0006834695455447042,0.002763162256821413,0.0002508402904326467,0.001564953248145225,0.0015569536814495158,0.0018011920533115094,0.0016842566148924443,0.002802900552550042
0.001787648309814699,0.0016560607677944157,0.0012179493051988866,0.002016334113100195,0.0017299300742682666,0.004395162387301665,0.0015264968905944916,0.0018883609657008656,0.0016838634217361658,0.000257381783913903,0.0012780301457653417,0.0027163617202093544,0.002263337167636435,0.003603168132554591,0.0022079577726109322
0.0012278071592231844,0.002013568267852354,0.0031916801047735272,0.0021391953371906083,0.002096186560546978,0.008238882085735236,0.0030746796384552373,0.001785512975283574,0.004847984921941786,0.00033419539263931664,0.0009203492625255662,0.0042694362535787705,0.014532190129212525,0.005611545987406254,0.002341957393154384
0.003300693379321852,0.0030787995616313817,0.001963653745593023,0.0017766981824817465,0.0018632361764564435,0.0034182564212775694,0.004359681613696834,0.0023170187381966008,0.004279556965596345,0.0008543476911418459,0.0025251835167465512,0.0024716969368369355,0.0014683454689333878,0.011947810157789554,0.004912824942290805
0.003945299464190651,0.004745266063090694,0.003179703106554083,0.0028642692441692174,0.0012588801233109858,0.0053731036859441745,0.002438883274746069,0.0015210953608763215,0.00400498934638377,0.0009090926878145235,0.0014748421414931396,0.0017179850760609067,0.003125023123431792,0.00904310580900503,0.008366989038026702
0.0052132492574171,0.0012297870235572796,0.00493565349871085,0.0026814692384319306,0.0037016578722456075,0.0048703557908072225,0.002076420968657724,0.001128386567173053,0.00444213365057338,0.00035044460960238435,0.000642031146523165,0.0014533229758725828,0.010666809730880331,0.0019412874472986667,0.002986730491584629
0.0020252769218545644,0.002336602900318018,0.0024370065228475906,0.0023144349431274296,0.002671194551735833,0.0035127128333930233,0.0013365823469549266,0.0008876300942370478,0.004535049801995359,0.0002013842156867065,0.0015709551895340917,0.0040375312815838695,0.001541673829181324,0.002923523273004053,0.0016826329695453393
0.003428135362261,0.0030198587633664285,0.0007388304283747961,0.0015263843132485417,0.0015604132364600229,0.0036800575499692234,0.0039109196804138005,0.0013814487803860687,0.007323952326025619,0.000192389334027192,0.0012356545791202156,0.002007536258317673,0.0012385927260146511,0.0025055000196675162,0.0039052372395619694
0.0034349955554507567,0.0019362880967594657,0.0031211658865850835,0.00234111795998772,0.001746317526397435,0.006004936540311004,0.0029549189395762622,0.0011138640623886062,0.002006418335072627,0.0004048298689498983,0.0007610427316308494,0.0021648690120072106,0.0016421455872646822,0.0030795610721427715,0.013307392962371004
0.0024003033248672966,0.003403193845829699,0.0017312455550597642,0.012413644048055889,0.002088776536899557,0.009726987107785164,0.00900008360177931,0.004984804378855342,0.0031107545247116048,0.00020857231003929222,0.003451227362903877,0.0026356079329678587,0.004409019974984567,0.005904313236113055,0.00822288060699314
0.0021448299055840856,0.0031580593720123783,0.001408128073774114,0.0029513694156536488,0.001609709704362691,0.006337588318011726,0.001436869685569055,0.0012134725436900291,0.003721126009600206,0.00035800088027983804,0.0015139119990352189,0.0022902493135093737,0.0017634303804031787,0.005619981375762213,0.004728356030338589
0.0044640434628142895,0.0011408424824395967,0.0020841926601763107,0.0017737279620738925,0.004487840944599908,0.002945574480709909,0.0018787774534290383,0.0012972407039251695,0.004252157959700667,0.0010343698503843214,0.002649807319157245,0.0033179510839074704,0.0012232472465279459,0.0072795418449572965,0.0033689990881018562
0.004803009235468221,0.0019615359000444933,0.0017553949522828613,0.001885660038259543,0.002409593973016126,0.003536014035987073,0.0027161173765286395,0.00106361919972188,0.004472361670707849,0.0007209058646173621,0.0022310573423546445,0.0033010226351845276,0.00255402547833628,0.008493623674079947,0.00348071563917002
0.002061888466681083,0.0017193632794890372,0.0027046654944761737,0.0034168817065190977,0.0023397508757274786,0.0037800869034383478,0.002006452374610069,0.0010154524882983096,0.004143819441936656,0.0003429909323000723,0.000773667771231759,0.002693863766970801,0.002129166903865135,0.0045972617404192555,0.0033149700498054818
0.001964125353150089,0.0016538079441408256,0.0013329208983977408,0.0025820513170997763,0.0012358434868168459,0.005503138033926761,0.004236666185278647,0.0013154103971071778,0.001965609153615321,0.0004892827496872653,0.0014990136472772142,0.002035984121815872,0.0018820027109638605,0.003884787940067164,0.004097907631100039
0.0037475230718231767,0.0022436411772451437,0.001728305437038214,0.002509882088196663,0.0019390882275625019,0.006113483621963831,0.005564339176061292,0.0010165452241851028,0.0032356587311634173,0.00039387341309990583,0.0015815936065318463,0.0017717945455215905,0.0019234526204896915,0.00234753296071044,0.0037242965515816902
0.004659648287849462,0.0018329411173268848,0.0016325821584762474,0.0025167444337557132,0.0014402184479182128,0.004715823864378396,0.0018761551423755055,0.0011787910181302954,0.0021650454905960724,0.000533958065237881,0.002441154603192194,0.0037511932691524767,0.001105907332820861,0.002523541034516339,0.0035018601239940237
0.002331088869743057,0.002144537932689239,0.002050285959272853,0.003816927506522453,0.001378430777199334,0.0042241641820257025,0.0021309778487282184,0.0011683359211804962,0.006700985145998525,0.0004962100771720072,0.002804119669360676,0.0032672469617818973,0.0016702876287695335,0.005097344601833004,0.0023924129806391406
0.0029237737426066434,0.0032550138700515635,0.0021725864720629913,0.0024399111292181994,0.0012490986584450575,0.0033403698039271216,0.001687031884323977,0.002007647947003412,0.00978976495268406,0.00024846312747863337,0.0018154161174155673,0.00822260620040846,0.001495025648469229,0.003260172637900972,0.002095117806321283
0.0034004739658510387,0.002294040153015963,0.0024342459609211493,0.0019764012443442697,0.0019776157304440315,0.005457452123845754,0.0018328377362390683,0.0010810168160605327,0.016889564169906612,0.0007540158446408331,0.0014926919095508758,0.005900209145422643,0.006191194039814916,0.0039037201780235857,0.0022830956061460042
0.0026562442481757164,0.0029746094216954507,0.0014789196422496165,0.00290757427365799,0.0011105564441959823,0.004634250909996347,0.0012150583943610763,0.0012491946424858047,0.006773696724924253,0.0006164291712393874,0.0014943012401893313,0.0027441844530027614,0.0016832990704370092,0.0019290449131835518,0.002462268940552324
0.0016835323607034048,0.0023643159644393106,0.00124009522429401,0.0019850352033606296,0.0009230195028867103,0.0034153559882265623,0.001843810664599153,0.0007990235292003407,0.002026255551646317,0.0007461688877290715,0.0011541880638601407,0.0035081974114796704,0.001467687929056702,0.0047897358133765335,0.0037336301824296256
0.002539124288522346,0.0020686853138626653,0.002803308534273695,0.00212973664555353,0.0018311220755742616,0.004720029362405842,0.0013397139230967514,0.001420147348669628,0.001708565225308177,0.00030926821405389014,0.0019489897085387732,0.003326303949966403,0.001563785443219215,0.001897069271516258,0.004276788054356504
0.0010902153810834585,0.0017068608355242647,0.0018731481933333622,0.0013820944056441796,0.0016340492876640057,0.0018296584299254803,0.001170351068266886,0.0008474734134276262,0.003179860232531928,0.00042150768457286747,0.0013087637781865836,0.0031189644375729884,0.0006256712592555375,0.002803254587408436,0.0021404840613850687
0.002331319970336828,0.0012391098068926028,0.0013501130303922818,0.002748971927045683,0.0007770443213769764,0.005510574040843038,0.0009737707094917074,0.001647167832841654,0.0036177393785440087,0.00032260011838866355,0.0015768061761016767,0.0006625152079709132,0.0013798756774635495,0.002434216189448678,0.0024221454067475962
0.0016525743774678946,0.003636130244609549,0.0021745171737498283,0.004175576179856825,0.0021304989705580746,0.008502562099974966,0.004074054639795422,0.0035595200238635995,0.0022254429091361954,0.0003977071634216237,0.005749387468083825,0.002018849279019007,0.0025485632967429416,0.015110790595222892,0.013185345112558975
0.0023041909292668265,0.0033718597220623817,0.0017170062621931778,0.0029417166479419428,0.0024118478990574886,0.004141587335209037,0.001828456304168167,0.0012864423141181421,0.002838276376514474,0.0003930450921971769,0.001269792105102282,0.004414998268774558,0.0024970226824824085,0.0041292290699009105,0.005125456357552903
0.00990651054791642,0.0026634432038828326,0.0026701368991925924,0.006912459848351019,0.002417101904257782,0.005472936215181318,0.0025221577373547243,0.002171771925266635,0.004885771823161981,0.0005028526587995114,0.0030285465423228763,0.002855424240775449,0.020159090036036265,0.0021355173807800242,0.004829447668454724
0.004545252785867301,0.0028026810709755384,0.0034960484759613145,0.0030011158041444983,0.0010903053826822912,0.007806755366067469,0.0022373751091525995,0.0014995968060727632,0.008204215911419286,0.0007053810916343802,0.007501142494715524,0.001170760805132298,0.00887229488957377,0.0068842718021380435,0.007651140421828762
0.0027217642591917737,0.0018102260525661282,0.0030467591439907547,0.004939881308952248,0.0034406971898203807,0.004388721504255525,0.0009462635634153495,0.0007383110218608045,0.004154885007109018,0.00020536364484976893,0.015584351609734922,0.0020834407970574814,0.003545320482497078,0.0021534475341331125,0.002766942030807588
0.0021501583670802296,0.0017157559660892527,0.0013164027838215011,0.004196697664357338,0.0010048801547695534,0.006937461771038216,0.0018096334016667855,0.0011259288888658665,0.002971309600880858,0.00038656112495016957,0.0015805529660803867,0.0034893515674583445,0.0015429292261044576,0.0037719273537681944,0.0022861923459497157
0.004044250618444858,0.0013892331385181146,0.0010657655753558218,0.008218858565280205,0.0011435230225684133,0.004742570625868146,0.0015978993653582203,0.0017166697405713853,0.0036239791077671063,0.0005346916012810186,0.00111398623092918,0.0024872338530029393,0.000992036702730843,0.0015825466246771668,0.002679142791311502
0.004279952236374274,0.005036889378714495,0.0031906151781603462,0.002800048347062987,0.0017759887603063193,0.007291170328765353,0.0029047944069094593,0.0030694791984480895,0.0018075859919933458,0.0008161973797388622,0.0031965445849293714,0.001382959190008433,0.009891748793154681,0.012360210541086384,0.006241139329102224
0.0020425172892270193,0.0024122654744595383,0.0018975774913770798,0.001697571996832146,0.0012546070401172145,0.004613048300098263,0.0011257721697287041,0.001429500351922015,0.0035309558289232075,0.0005257042699924924,0.0020309610897372658,0.002785659006143027,0.001776545159084909,0.0029554371105357646,0.0040384673900661
0.00395905682768623,0.004835116490114513,0.0052509012399908125,0.010046393085151538,0.004252015481019284,0.007748372713455688,0.0036163895351785692,0.001867564104338199,0.011582665615479479,0.00028719928026774377,0.0030971764002978696,0.006130723026850691,0.0009076547645443114,0.0022495478899112915,0.0020510917999369944
0.0021088908899255855,0.0028119842701630087,0.0026009822461877234,0.003353330745662622,0.002293486780447419,0.0023183080928758366,0.0021271112879247245,0.00126414794449815,0.002340539183127941,0.00020280548487066222,0.005372464768027625,0.002451359930450394,0.002210708976710877,0.003913703730206631,0.008965611054126982
0.0037667219223456645,0.014725556412817552,0.0015335909386488718,0.007813859194934457,0.0014799190688356786,0.009899725228064234,0.0012593226095654545,0.0012240485765017248,0.011266125547188838,0.0009676550761102256,0.0013732796901570017,0.005229760328634726,0.002517510063088868,0.0032669362731398807,0.010024010737617961
0.0007551929000770347,0.012736436747875293,0.0031226986328017634,0.0028216676026432434,0.002610094072537213,0.007968083146837505,0.0009001182872334807,0.0016324076032580848,0.014216288460689423,0.0004900138158565431,0.003786604242764451,0.0017053747868323406,0.003292829215425645,0.0031015527364274473,0.004342955115709702
0.0019622473818079102,0.002955715189809344,0.0013141750683900591,0.0013968204629929866,0.002607647497402579,0.0030696331788921368,0.0023684223639855975,0.0015796583421561984,0.005412371072255169,0.00037192315528281235,0.0016716550407390722,0.003535175929346409,0.0009751081694888349,0.004079906049050925,0.004391746628395311
0.0023345387909911317,0.01683155243719799,0.002012774684602074,0.004082580156577663,0.0012676345636706593,0.004971150314313698,0.004226712075105164,0.001848299411186295,0.007156729756600535,0.00024023480897130206,0.0019195122378628956,0.003687891595568021,0.0061665722173001826,0.0045255881979822735,0.009430998816764518
0.002231445262162847,0.005616811945653673,0.002844817946467213,0.009211567046807765,0.0037448633426385167,0.0068763553721931945,0.0024107331191178965,0.0011455167452745086,0.00633826513171377,0.0007529989468822581,0.001992156701136719,0.002521703407910515,0.002167712125369278,0.0052560354181785274,0.0029078773999892016
0.0036104389071867065,0.006594121874442266,0.0016437362078533105,0.0232631550743813,0.001555696460315872,0.008027294055885823,0.0011934456205738206,0.0016548124861960974,0.004117994868964007,0.0012103855770825517,0.0013845309043226933,0.0017462990800990597,0.0013074320737758954,0.0026809683993835494,0.0032880179248730703
