Pu2_1_Ytransformed
-0.4428075427793345
-0.38809598299663145
3.2231257881478967
-0.4428099682900198
-0.4376183770555771
-0.4426449663028157
0.28172249792406767
-0.3871653554664158
-0.4427938940627731
-0.44276305403887095
-0.442804651313007
-0.44232042203343197
-0.44277422542728917
0.38672648731891185
-0.18469702926123002
-0.44083823101572445
-0.4405125115741925
1.4865266164918212
-0.39961046139009787
-0.44279981391693446
-0.41147865005119133
-0.4427020786224553
-0.4233088563240287
-0.44275975339524076
-0.4428094071254164
-0.29065050263961095
-0.4427056838623436
-0.3950043129086995
-0.35662345589412203
-0.21270632572384368
0.4504578580888734
0.0567455073930258
-0.4426754050964483
-0.3965914211585627
-0.44177607901564175
-0.44172201322508353
-0.4371583640265469
-0.4316662480457978
-0.41352895331165423
-0.4257817158049291
-0.4427473369146708
-0.3916659051055731
0.9196515769048935
-0.44280997190572113
-0.237768909449777
3.2407235420384515
1.5085837945521963
-0.4423447495424363
-0.4323974576432001
-0.44280974482060154
-0.44280973237965787
-0.4403509813472999
-0.44269049697760887
-0.3223241322125609
-0.3941906339832379
-0.4159052348944388
-0.4212219866600957
-0.4408044495683211
-0.3871653554664158
-0.4418602822165936
-0.42662613470103306
-0.44223953067690097
-0.33198695429613684
3.2179716287951763
-0.44277929620900985
-0.4426110521775876
-0.4412555878553631
-0.44237532040287403
2.1652846870809377
-0.4420221754839353
-0.4412555878553631
-0.4426964352327243
0.004324359405903876
-0.43871689461029084
-0.4427249228521367
0.49061859527870316
0.6505706925216408
-0.41891252724526723
-0.44280500162657094
-0.4176670300402038
0.5043302730477597
1.2098317581731315
-0.44267309888986484
0.06468073221511937
-0.44279946240308377
-0.44280888488246073
-0.4427866012300723
-0.44240388117326435
3.24010949817512
-0.44275529948582354
-0.4428095866526328
-0.44145311995872627
-0.44177607901564175
-0.4098473267099066
-0.44280976045195414
3.240722256903993
2.505695929652044
1.4427094677148364
-0.44280661301377944
-0.3822725427838685
-0.4428035555534747
-0.44276305403887095
-0.44280805934225004
-0.29065050263961095
-0.44280994066446805
-0.44026600386518705
-0.40442946395074675
-0.44004050170344405
-0.4355192644250037
-0.4322192842755654
-0.44243695710975517
-0.4428099707469706
-0.43676121819215225
-0.1078741033274095
3.240723542103933
-0.4428099650302894
-0.42229185772772904
-0.4104002443245722
2.465452375544608
-0.4384291880474516
-0.43445887978505765
-0.4355192644250037
-0.42662613470103306
-0.3262850071211539
-0.44273821523351653
-0.17610966809984632
-0.4418920103726169
-0.43004643554477706
0.4244892515402665
-0.4427977239904949
0.5043302730477597
-0.442178307737786
-0.44108878841405236
-0.18043702252696964
-0.4352675082165518
-0.42194123296066827
-0.44276831692407886
-0.44145311995872627
0.41174453653182397
-0.44274406085852713
-0.3073923374011202
-0.44026600386518705
1.938842112592318
-0.44280861350286566
-0.44280868154949576
-0.4423120318308552
-0.4318537207697621
-0.44273446196404703
-0.4208531466734271
-0.44280974482060154
-0.4422770137632418
3.2407039467454215
-0.4428061873874194
-0.41252110184372415
-0.44277929620900985
1.5752582235512769
-0.4427808214381547
-0.4069388502560456
1.3993024847535205
-0.4327448916585364
3.180011083300606
-0.15810474631783145
-0.44224914082873684
3.171329867275003
-0.4410293041687911
-0.4427543623504891
-0.44200867409879685
-0.44279686179350847
-0.1627126051972332
-0.43984579470947627
-0.44156361991204335
-0.44232042203343197
-0.1237657777874616
-0.43599791134955884
-0.44280998243126735
-0.42689819862730133
-0.4428099808259562
-0.41352895331165423
-0.42716572307188805
-0.41352895331165423
2.8090451865711747
2.5255109941519134
-0.4263493933286702
-0.44008714799606835
1.4645689259361712
3.1840282141922955
-0.26317533033199736
2.3402918116530067
-0.44257818100666724
-0.44166512315809475
-0.44275975339524076
-0.4428088274666539
-0.4428091318866498
-0.44246146689110755
-0.042950788176528504
-0.43827782700779794
0.41174453653182397
-0.44280886606684255
-0.4362253283875772
-0.44280997823978685
-0.4427483924465375
-0.4314755558614953
3.027363234952712
-0.21270632572384368
-0.4426241238287326
1.7332554423941333
-0.43611257971090817
-0.4428052492057781
-0.44224914082873684
-0.3536808484862019
-0.4254905873456592
-0.4327448916585364
-0.4428032194256678
3.2406538406770946
3.240723530214419
-0.4427562207046865
-0.4425489034899132
-0.4428096189111378
-0.4427760025317813
-0.442809982656966
-0.17171472182243142
-0.4428096189111378
-0.403775249248804
-0.44277422542728917
-0.44158461765579216
-0.4426558095074523
-0.13396140229958728
