Model,Feature Set,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_diff_12, pumin5_8u, pumin1_4d, pumin5_8d",0.5612648221343873,0.07318126046503157,0.5569696969696969,0.09018703145570073,0.606060606060606,0.05070666827479246,0.5770045606567346,0.059737396483280594
GradientBoosting,"E_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin5_8u, pumin5_8d",0.5620553359683794,0.09653983314427361,0.557020757020757,0.09349521361257589,0.6227272727272727,0.14910199515324296,0.5765670498084291,0.10259339003438822
RandomForest,"E_1, seedNumber_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.5889328063241107,0.11891913771473078,0.5982417582417583,0.13263258274115305,0.5712121212121213,0.13343659912911515,0.5760649978041282,0.11195452278241841
SVM,"E_1, Pu1_1, E_hybrid_1, seedNumber_1, E_3, seedNumber_3, E_diff_12, pumin1_4d",0.5438735177865612,0.07011104584550742,0.5442832167832168,0.08677169953384671,0.6257575757575757,0.061284086109565726,0.5752525252525252,0.04051471933993034
RandomForest,"E_1, Pu1_1, Pu2_1, seedNumber_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.6067193675889329,0.1350252241307409,0.5904761904761905,0.18042529751079645,0.5712121212121213,0.20235073969450362,0.5752285588807328,0.1886439674404697
RandomForest,"Pu1_1, E_hybrid_1, seedNumber_1, E_3, seedNumber_3, E_diff_12, pumin5_8u, pumin5_8d",0.5699604743083003,0.04411322190767971,0.5557575757575758,0.03907093687584532,0.6090909090909091,0.1396571954157929,0.5749583749583749,0.07335010965930314
SVM,"Pu1_1, E_hybrid_1, seedEbest_1, seedNumber_3, E_diff_12, pumin5_8u, pumin1_4d, pumin5_8d",0.5604743083003952,0.11071145539495329,0.5651948051948052,0.12813210597117003,0.6060606060606061,0.12567540214138015,0.5747084639498433,0.09806897754177551
LogisticRegression,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12",0.5790513833992095,0.08877016309014887,0.5615079365079365,0.0808394793153308,0.6060606060606061,0.18875650305936287,0.5741862348178138,0.12047684438218956
RandomForest,"E_1, seedNumber_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.5976284584980238,0.13901360527828785,0.59998445998446,0.17209648044967668,0.553030303030303,0.1528727061288417,0.5727272727272726,0.15735415653395496
LogisticRegression,"E_1, Pu1_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8d",0.5877470355731225,0.07012441433563664,0.58486013986014,0.07764848675744468,0.5681818181818181,0.09748913904330553,0.5726397812713602,0.0773019898562435
RandomForest,"E_1, E_hybrid_1, seedNumber_1, E_3, seedNumber_3, pumin1_4u, pumin1_4d, pumin5_8d",0.5794466403162055,0.06775399948526838,0.5847222222222223,0.11079817041766184,0.5909090909090909,0.16262312563634834,0.5718518518518518,0.09004190458680143
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.5612648221343874,0.09154273074601792,0.5632085561497326,0.12079284726582451,0.6060606060606061,0.13820308183019855,0.5715602136654768,0.098002860534959
SVM,"Pu1_1, E_hybrid_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.5786561264822134,0.09063715988655235,0.6044444444444445,0.14553647033486442,0.5712121212121213,0.10580054697027935,0.571473984105563,0.07099654484530651
