Model,Feature Set,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4d, pumin5_8d",0.6923976608187135,0.09997092700050575,0.6771464646464647,0.10604575413087891,0.7911111111111111,0.12695872761853957,0.7212096908939014,0.0801100252678711
SVM,"Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.6812865497076024,0.09268590763115299,0.6467099567099567,0.07723584311366945,0.8111111111111111,0.1146115285175789,0.7168018861382706,0.08281845369605804
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.6824561403508771,0.1268021824532818,0.6716666666666666,0.141578403877302,0.7711111111111111,0.15925753659705705,0.7080392156862745,0.11708755846612667
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, seedNumber_3, pumin1_4d, pumin5_8d",0.6929824561403509,0.11012178825596645,0.6861111111111111,0.12690523342874768,0.7488888888888888,0.16444444444444445,0.7062848297213622,0.11172257209459918
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.671345029239766,0.08763348629206641,0.6498737373737373,0.09063123925234318,0.7933333333333332,0.14012340240386176,0.7056541353383459,0.07500414219627863
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, seedNumber_3, pumin1_4d, pumin5_8d",0.6818713450292397,0.09747680250767081,0.6682251082251083,0.1024163663992632,0.7488888888888889,0.13101691531541043,0.6999491482329011,0.09616078032583796
SVM,"E_1, Pu1_1, Pu2_1, seedNumber_1, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.6502923976608187,0.09439690654494069,0.6292676767676768,0.10231930601618801,0.8133333333333332,0.13229223169899748,0.6995555555555555,0.07472926864920161
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.660233918128655,0.08957873281341105,0.6382575757575758,0.09730470068307574,0.7911111111111111,0.12695872761853957,0.6989874686716793,0.07667325215194219
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, E_3, seedNumber_3, pumin1_4d, pumin5_8d",0.6812865497076024,0.07257119091222723,0.6799999999999999,0.08393118874676116,0.7022222222222221,0.07516237566794565,0.6878431372549019,0.06560164287474977
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, E_diff_12, pumin5_8d",0.6286549707602339,0.09690677841626834,0.6007659007659008,0.08395614011029734,0.8111111111111111,0.07166451331820932,0.6878317334839074,0.07014793941747717
SVM,"E_1, Pu1_1, Pu2_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4d, pumin5_8d",0.6485380116959065,0.05585943361992771,0.6197402597402598,0.05489314049129577,0.7911111111111111,0.1451095797094623,0.6878271766372454,0.0637050318864638
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin5_8u, pumin1_4d, pumin5_8d",0.6491228070175439,0.07017543859649122,0.6264535464535463,0.06407693646370016,0.7711111111111111,0.11146609959097291,0.6862391155755001,0.059504367081706394
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.6497076023391812,0.11133249720619662,0.6276923076923075,0.10950129014937998,0.7711111111111111,0.15925753659705705,0.6846411483253588,0.10651521569547047
SVM,"E_1, Pu1_1, Pu2_1, seedNumber_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4d, pumin5_8d",0.6391812865497076,0.09947710491211659,0.6121212121212121,0.08933999399534942,0.7933333333333332,0.1662364818601337,0.6830827067669173,0.09733414336824199
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin1_4d, pumin5_8d",0.660233918128655,0.12562078673307653,0.6361616161616162,0.11745767960987824,0.7511111111111111,0.19444126981535428,0.6815789473684211,0.1341434300806231
SVM,"E_1, Pu2_1, E_hybrid_1, seedNumber_1, E_3, seedNumber_3, E_diff_12, pumin1_4d",0.6590643274853801,0.08081185810584654,0.6477233877233878,0.08176701363596908,0.7266666666666666,0.09928136846083856,0.680792891319207,0.06756622035021359
SVM,"E_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, E_diff_12, pumin5_8d",0.6280701754385964,0.07225003607710175,0.6023976023976024,0.07194749432522793,0.7888888888888889,0.060450980038824195,0.680523244871071,0.05355455890064434
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin5_8d",0.6391812865497076,0.08106537287094014,0.6165234765234764,0.08051302517733615,0.7688888888888888,0.09386094258641278,0.6804382497746342,0.06910185601088982
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedNumber_3, E_diff_12, pumin5_8d",0.6280701754385964,0.043542714547336325,0.6041317016317016,0.05780652088478985,0.7911111111111111,0.11008414290222966,0.6785454545454546,0.03520706165079165
