E_1,Pu1_1,Pu2_1,E_hybrid_1,seedNumber_1,seedEbest_1,E_3,seedNumber_3,E_diff_12,pumin1_4u,pumin5_8u,pumin1_4d,pumin5_8d,Y
0.9201358886965058,-0.40405765683700157,-0.23061316856666816,1.0718872469683731,1.065288999914489,-0.3841308038070335,-0.12371670916809008,0.5906849271425233,-0.49981721773580146,0.19302219285436964,0.13158471985299577,-0.6100562481936286,-0.6145829681097075,0
-0.9917603740646823,-0.4238576948549574,-0.23704585521799687,-0.9490477599834217,0.6758119522578913,-0.001991026507668092,-0.8599757135279588,0.5906849271425233,0.8371820221216278,-1.0846165512259138,-0.6235749261836825,-0.9157915824948603,-0.8391706177658197,0
1.7080052277464457,-0.16089464354296054,-0.23717041184043144,0.8518427476441088,-2.8294814766514893,2.522447502318442,-1.1582072089648674,0.5906849271425233,2.4241201723504603e-5,0.9861371363435314,-0.8810345852810619,1.4835712208677192,0.09252691485811668,0
-3.2870863818301737,2.7844993174287196,-0.21929952784736348,-1.3582533201302984,1.065288999914489,-1.9995398623907148,-0.8506559792955551,0.5906849271425233,-1.0793879891418892,1.152059354266753,1.1777560002359981,0.12492343084721824,0.774835762276107,0
1.602955982539787,-0.3883512118430508,-0.23716832236245106,0.7398902830756232,-0.49261919071190235,-0.10042096914538336,0.5752633582621649,-0.7144966149278555,-1.5700299120253494,1.8760374582892827,0.09697197212186509,-0.7969980477862584,-0.8459498913647537,0
-0.46126168577105614,0.3546361558191929,-0.2371688462222929,-0.468424248301476,1.065288999914489,-0.4420307700645134,-0.1423561776328969,0.5906849271425233,0.06135448156215692,0.9505264602021961,1.4328040548792842,0.8200193201606221,-0.7082238924652511,0
0.6259980021178612,-0.42981522464688526,-0.2371709648049318,-1.7906214591534144,-1.661050333681696,-1.281580280797967,0.712729438190115,-0.7144966149278555,-1.15605078959243,-1.299092537761406,2.787564294036216,-1.069939214065332,-0.8354320057009224,0
0.4946864456095379,-0.4296261488648095,-0.23716836689613377,-0.6768874581876213,-0.10314214305530449,-0.025151013010659952,1.0226106014175282,-0.7144966149278555,0.2729438108056485,1.8397992631573024,-0.6163172481433565,-1.0676835930762636,0.37388606592059076,0
0.14014524303706496,-0.41052530916283125,-0.2358877238108417,0.2804991353635632,0.6758119522578913,-0.36676081392979,0.7103995046320143,0.5906849271425233,-0.2360971841859411,0.8509547630387809,1.2131013256481968,-0.9688068688106068,-0.33799350890690805,0
-0.550553544196716,3.5790792632038886,-0.23681822683600912,0.23224376270473332,0.6758119522578913,-1.634770074968593,-0.10507724070328325,0.5906849271425233,-0.6255442104746882,1.9086915904651764,2.2068534743721853,0.6327836682202294,-0.04738646790651381,0
0.050853384611405615,-0.3753902383511116,-0.1908879807811472,0.7398902830756232,1.065288999914489,-0.1641109320286111,-0.30545152669995623,0.5906849271425233,0.4845331400491401,1.709468683024124,-1.0369282301558203,-0.40518022994375147,-0.5556104162294624,0
1.8865889445977653,-0.426365391312843,-0.2369323379182212,1.178049066817799,-1.661050333681696,1.7002679814622317,-0.4918462113480244,0.5906849271425233,0.0030907532197456114,-1.0696731626458342,-0.7390221524830338,-0.12493277582407107,-0.8561469976569658,0
