Pu1_1,Pu2_1,E_hybrid_1,seedNumber_1,seedEbest_1,E_3,seedNumber_3,pumin1_4d,pumin5_8d,Y
3.14290186771583,4.649018613511951,2.1477792192132474,-1.283869077454626,0.8308529796293725,0.2039642819423507,0.5205788052326362,0.6625525239878456,-0.3939788149613467,0
-0.3477298837320907,-0.3957551389735189,0.886168969650716,-0.3684820615051041,1.3419153597560916,0.4555905543597184,-1.6222688349110064,-0.3828775033426849,-0.6471620404140341,1
-0.3407735269446081,-0.3973780817881361,0.7810347821871717,0.0892114464696567,0.0531493576974088,0.3404849191049653,0.5205788052326362,-0.2057106678522731,-0.1492147397272456,1
-0.3470256744793887,-0.3914259497647315,0.4195207340669139,0.0892114464696567,0.9586185746610524,0.5412505619911628,0.5205788052326362,-0.7981674327566907,-0.8071509111771185,1
-0.349994954759917,-0.3972863864070879,1.1462377491657991,-3.1146431093536697,2.608461258331004,1.504925647844911,-1.6222688349110064,-0.1288099974329736,-0.2431671870431993,0
-0.1493639727020931,2.6535633133866443,2.145934759784063,-0.3684820615051041,1.1919296612406414,-1.1130583353911048,0.5205788052326362,-0.1778712257178807,-0.610545652827339,1
-0.1139699406491641,0.1474974701207708,1.9817778705865987,-0.3684820615051041,0.9752836522738804,-0.7222345505726405,0.5205788052326362,-0.6576476189002911,-0.743037807141405,1
2.7678573651463885,3.558465163426049,1.3233058543675582,-1.283869077454626,-0.4356929189455397,2.2865732174818403,-2.336551381625554,0.0391908601927961,0.4976773802012367,0
2.34421107392158,-0.3991583675322649,-0.205751012426797,-0.8261755694798651,-0.2357119875916059,0.4395293029288225,-0.9079862881964588,0.0391908601927961,1.2528808114659904,1
-0.3502123664811238,-0.2912961242532633,0.1280961442556862,0.0892114464696567,-0.1246114701727544,-0.5187920324479605,0.5205788052326362,-1.0860645937226137,0.7172763093693962,1
-0.3502212729164201,-0.3895965988714195,-0.8125781646286577,1.0045984624191786,0.6919773328558076,-0.8186020591580152,0.5205788052326362,0.4457020248902841,0.2775116684640247,1
-0.3154520370618939,-0.3639881984072193,-0.0821722306714025,1.0045984624191786,0.1031445905358922,-0.0423082399980512,0.5205788052326362,0.5518912287101134,0.2126974292621016,1
-0.3473756661671318,0.8313045577271313,0.2627416825861904,0.5469049544444177,-0.3856976861070564,-0.9363845696512508,0.5205788052326362,-0.1757841259692141,0.1467842461233356,0
-0.3473756661671318,0.8313045577271313,0.2627416825861904,0.5469049544444177,-0.3856976861070564,-0.9363845696512508,0.5205788052326362,-0.1757841259692141,0.1467842461233356,1
6.016859632381999,-0.3306989661297733,1.0669259937108448,0.5469049544444177,0.6753122552429799,-0.631220792464231,0.5205788052326362,1.4742547558316976,2.965190702066828,1
0.603603333697522,-0.3979299307165225,0.4803878952300189,0.0892114464696567,-2.013320266293238,1.0552106077798284,-0.9079862881964588,1.1485980581205135,-0.0639605900252175,1
0.9908549925186922,-0.3970542503430379,0.5117437055261633,0.5469049544444177,0.3586757805992517,-0.3474720171850717,0.5205788052326362,1.7675836797346665,1.083996358082432,1
-0.3036372236848771,-0.3977752006029622,-0.0083938535040032,-0.3684820615051041,-0.985640480168857,0.3110392914816562,-0.9079862881964588,1.801707157417345,-0.7728066236842348,0
-0.2550310663294066,-0.3557157514538903,-0.334863172469746,0.5469049544444177,-0.6801140572670142,0.0754742704951844,0.5205788052326362,1.4500902425566733,-0.7502668814869221,1
-0.3456272787801843,-0.3987224718414185,0.2590527637278205,-1.283869077454626,0.8808482124678562,2.2865732174818403,-2.336551381625554,-0.8573408402862932,-0.4315841404099063,0
-0.3323758771834399,-0.3992112059089897,-1.386205047105188,1.0045984624191786,0.3586757805992517,0.8999518439478358,-0.9079862881964588,-0.8438809957333041,0.1204503553115538,1
-0.3502383200883061,-0.39868935319433,-1.1999146447575049,0.5469049544444177,-1.01341560952357,1.9332256860021324,-1.6222688349110064,0.5583140021029642,2.70230689522367,0
-0.3502343303729363,-0.3968715314061721,-0.42893060335818,-0.8261755694798651,-0.6912241090088992,-1.407514611624195,0.5205788052326362,-0.1317606126623579,0.2367943437471587,1
-0.3501585071299204,-0.3989859914908743,-1.002557485834711,1.0045984624191786,-0.1579416253984097,-0.791833306773189,1.9491438986617315,0.5881560948632447,-1.117392757687529,1
-0.176662467408728,-0.3991865512433068,-1.4360054516931835,1.0045984624191786,-2.218856223518113,0.4823593067445447,0.5205788052326362,1.6285038626234898,-0.1232382290575268,0
-0.3500303269484694,0.6301659256241421,-0.3846635770577405,1.0045984624191786,-3.15210056983647,-0.7382958020035365,0.5205788052326362,0.4882221582092168,2.421309499242648,1
-0.3490135002374127,-0.399121993453787,0.0008284436419218,0.5469049544444177,0.7419725656942912,-0.2832270114614884,-0.9079862881964588,-1.0173226504962325,-0.9896642796408308,1
-0.3498203621806705,-0.3224582994308341,-0.144883851263692,1.0045984624191786,-0.1412765477855818,-0.1922132533530789,0.5205788052326362,-0.0195894413103345,-1.0304848537143645,0
-0.3465131335423968,-0.3988228343521381,-0.9380014058132368,0.5469049544444177,-0.9911955060397994,-1.1612420896837927,-0.9079862881964588,-0.2997846705965834,-0.7725266945198348,1
-0.3502433888726017,4.987519216472844,-0.5395981691092795,0.0892114464696567,-0.8523198592662345,1.6976606650156605,-1.6222688349110064,3.065671098226976,-0.9298553726910864,0
-0.2550310663294066,0.2232735141814119,-1.0080908641222663,1.0045984624191786,-1.2245065926193883,-0.5883907886485089,0.5205788052326362,0.6477980558224168,-0.0192311148072246,0
-0.3502765094163178,-0.3986978357181119,-1.23127045505365,1.0045984624191786,-0.1912717806240656,-1.3807458592393682,0.5205788052326362,-0.09422390559969,0.2559555034264454,0
-0.3454736349580703,-0.3991628878060952,-0.264773714160716,-2.199256093404148,2.28071473194539,-0.6205132915103002,0.5205788052326362,-0.9554024656473368,-0.5690621385902788,0
-0.3502180676347594,-0.3903461805700874,-0.3791301987701854,0.5469049544444177,-0.0579511597214431,-0.8186020591580152,0.5205788052326362,-0.9808732026890284,-1.1441888359520984,0
-0.3288762963598629,-0.3991089121402521,-0.170706283272282,-1.283869077454626,-1.4355975757152073,2.2865732174818403,-2.336551381625554,1.8469055343443928,-0.5423920870823694,0
-0.3502447345162471,-0.3991933706199156,-1.2386482927703897,0.5469049544444177,0.26979536666417,2.2865732174818403,-2.336551381625554,-0.9679620918316312,-1.0181494872265362,0
-0.3131162947486761,-0.3933990770993646,-0.5598872228303142,1.0045984624191786,-1.030080687136398,0.1611342781266286,0.5205788052326362,0.2181083909592681,0.5269317368614378,1
-0.3502334928427183,-0.3990415274854204,-0.7627777600406632,-0.8261755694798651,0.7697476950490041,0.5251893105602669,0.5205788052326362,-0.9075542422897228,-0.9645989208114306,0
-0.3466335836450678,-0.2912961242532633,-0.3237964158946356,1.0045984624191786,-0.4523579965583676,-0.3046420133693495,0.5205788052326362,0.0300114261492498,-0.1348971977858541,1
-0.3502658736478881,-0.3985760688555433,-0.179928580418207,-0.3684820615051041,0.7086424104686355,1.724429417400487,-0.9079862881964588,-0.8380727521108254,-0.5210749200147945,1
-0.3501361309840423,-0.3986064879335962,-1.4673612619893286,1.0045984624191786,-0.1468315736565248,-0.631220792464231,0.5205788052326362,0.6689043044368223,-0.9508778686634008,1
-0.3410772356152895,-0.3886129883141387,-1.2128258607617997,1.0045984624191786,-0.58567861746099,0.2467942857580729,0.5205788052326362,1.937157982279896,-0.941763223183972,1
-0.3500042332068299,-0.3990858124520384,-1.1888478881823952,1.0045984624191786,-1.007860583652627,0.7500468305928081,-0.9079862881964588,-0.1053869660161909,0.7279547163329385,1
-0.3502652253159899,-0.3991574185061021,-1.1298251864484754,-0.3684820615051041,-1.207841515006561,2.2865732174818403,-2.336551381625554,-1.048883050901969,2.212545889256655,1
-0.3481126574733054,-0.3991818617863576,-0.8420895154956176,-1.283869077454626,1.1252693507893303,-0.1654445009682526,0.5205788052326362,-0.792245275619695,-0.1022505218084161,0
0.8276000301762404,1.4171595267023325,1.3306836920842982,-1.283869077454626,-0.7689944712020959,1.301483129720231,-0.9079862881964588,-0.962620360011578,-0.7906104647520963,0
0.8276000301762404,1.4171595267023325,1.3306836920842982,-1.283869077454626,-0.7689944712020959,1.301483129720231,-0.9079862881964588,-0.962620360011578,-0.7906104647520963,1
-0.350283184731267,-0.0227821844522265,-0.9453792435299768,0.5469049544444177,-0.4245828672036547,-1.2254870954073755,0.5205788052326362,-0.8438162668727128,-0.9406910269171364,0
-0.3499492682384463,-0.3059588559615204,-0.4123304684955151,0.0892114464696567,-0.6634489796541863,-0.0744307428598431,0.5205788052326362,-0.9229770649411408,-0.7303869968375589,0
-0.3499652442386722,0.4077917742735675,-0.0932389872465121,1.0045984624191786,-0.9911955060397994,-0.957799571559112,0.5205788052326362,-0.2055320254771648,0.960488014611412,0
-0.2382510572574335,1.0480704288912734,-0.5266869531049846,0.5469049544444177,-1.5911383001016002,-0.8774933144046333,0.5205788052326362,-0.0521543222709654,-0.0192311148072246,0
-0.3492719760593264,-0.3990498347504466,-0.912178973804647,-1.283869077454626,-1.1967314632646755,1.322898131628092,-0.9079862881964588,-0.6295705592066962,-0.9154316218387256,0
-0.3502849864831659,-0.3990724624084113,-1.5005615317146583,-0.3684820615051041,0.7864127726618317,-0.1547370000143219,0.5205788052326362,0.0623688963522877,0.4519165282295094,0
-0.3501721450354562,-0.3989665219956896,-0.6078431679891243,-0.3684820615051041,-0.7467743677183255,-0.9792145734669732,0.5205788052326362,-0.1822816043552919,0.1671604982856356,0
-0.3148822577521952,-0.3991860633229306,-0.8605341097874671,-0.3684820615051041,0.0587043835683513,-1.0862895830062786,0.5205788052326362,-0.301052799456767,-0.1152407315659274,0
-0.3502789028590778,-0.397703315303281,-0.6760881668689683,1.0045984624191786,-0.346812505010458,0.1932567809884202,0.5205788052326362,-1.0495556278440974,0.3845163086558789,0
-0.3502419989538609,-0.3455007364509858,-0.3293297941821908,0.5469049544444177,-1.5355880413921743,-0.0476619904750169,0.5205788052326362,-1.0257695115999843,0.3139225624690336,0
1.6946777832885005,0.4619058361141132,1.356506124092888,0.5469049544444177,-0.0246210044957873,-0.8453708115428414,0.5205788052326362,3.1028379923728617,3.78754195317988,0
1.6617613082752376,0.4619058361141132,1.935666384856974,1.0045984624191786,0.0309292542136384,-0.7061732991417446,0.5205788052326362,-0.2694934198646022,-0.2375021533850317,0
-0.3500303269484694,-0.3991374214820624,-1.1851589693240252,0.0892114464696567,-0.4245828672036547,-0.6633432953260224,-0.9079862881964588,1.3717669292228758,-1.065940202564533,0
-0.3350582590472057,-0.1752415287328348,0.8474353216378311,1.0045984624191786,1.0974942214346173,-1.0541670801444871,0.5205788052326362,0.0179839222396931,-0.0087202297852741,0
-0.3469181540487557,-0.3504835765574605,-0.1190614192551021,-0.3684820615051041,-0.613453746815703,0.0861817714491147,0.5205788052326362,-0.7552276522584129,2.238810537665912,0
-0.3502800755694099,-0.1992887826197222,-0.40310817134959,-0.8261755694798651,0.4197810651796204,2.2865732174818403,-2.336551381625554,-0.4616286303644036,-1.0709358185440991,0
-0.2096797585782338,-0.3645551604823164,0.2110968185690105,1.0045984624191786,0.2253551596966292,-1.252255847792202,0.5205788052326362,-0.8236479603285506,-0.971991943297119,1
-0.3477298837320907,0.0435293025979569,0.1594519545518306,1.0045984624191786,-0.0246210044957873,-0.4813157791092034,0.5205788052326362,-0.8849960255709312,0.0318245473317519,0
-0.3449816269115666,-0.3986807328003268,-0.5857096548389042,1.0045984624191786,-0.957865350814144,-0.1172607466755653,-0.9079862881964588,-0.6248307361892153,-0.2173191098620344,1
0.1093370052939266,-0.395401233125921,-0.0213050695082982,1.0045984624191786,0.0420393059555239,-0.7543570534344319,0.5205788052326362,0.0331699161423965,1.3393215749209613,1
-0.3020986851271489,-0.389116740397968,-0.7756889760449581,1.0045984624191786,-0.6356738502994734,-0.3688870190929328,0.5205788052326362,0.4336633848326687,0.4353631267743376,1
-0.2206367944925517,0.699188665626954,0.8935468073674558,-1.283869077454626,0.1642498751162609,1.590585655476355,-1.6222688349110064,0.1639268545982082,-0.779728071904342,0
-0.3396294315981798,-0.3945811623556599,-0.2887516867401213,1.0045984624191786,-0.0579511597214431,-0.4759620286322382,0.5205788052326362,0.1773923136258437,-0.3883232742132027,1
1.4457374894860513,-0.2207538908374397,1.3288392326551128,0.0892114464696567,0.4308911169215054,-0.1600907504912875,0.5205788052326362,0.0453217737052753,-0.5461451369805008,1
-0.3106239513394278,-0.3976018580095333,0.0727623613801364,0.5469049544444177,0.3253456253735963,2.2865732174818403,-2.336551381625554,-0.2230886268978623,1.4693939864700258,1
-0.3502519523649398,-0.2207538908374397,-0.4971756022380247,0.0892114464696567,-0.3134823497848026,-0.973860822990008,0.5205788052326362,1.7100162903575948,-1.0965868899219522,0
-0.3499652442386722,-0.3935848221707475,-0.9103345143754616,0.5469049544444177,-0.6967791348798417,0.6536793220074334,0.5205788052326362,-0.2910520744938922,2.844099141806507,0
-0.3499652442386722,-0.3935848221707475,-0.9103345143754616,0.5469049544444177,-0.6967791348798417,0.6536793220074334,0.5205788052326362,-0.2910520744938922,2.844099141806507,0
-0.3494237799865889,-0.3945053454178895,-0.3569966856199654,0.0892114464696567,0.5586567119531854,-0.7757720553422931,0.5205788052326362,2.212979025409924,-0.0513221763450493,1
-0.1927686885031451,-0.3990415274854204,0.1022737122470962,-1.283869077454626,0.0642594094392938,1.0766256096876896,-0.9079862881964588,1.9400519887566483,-0.2481833523809341,1
-0.3404598206717661,-0.1357866934254296,0.5818331638351933,0.5469049544444177,0.6975323587267503,-0.3207032648002454,0.5205788052326362,-0.0956637167424452,-0.8841472342903133,0
-0.3470256744793887,-0.2783152924050831,0.2498304665818954,0.0892114464696567,-0.718999238363612,-0.053015740951982,0.5205788052326362,-0.1238720437812819,0.5756381829728237,0
-0.3485820574967718,-0.3808074891059155,0.1059626311054661,0.5469049544444177,1.186374635369699,-1.0059833258517998,0.5205788052326362,0.3280082521134875,0.4030269247953164,0
