Model,Feature Set,Accuracy Mean,Accuracy Std,Precision Mean,Precision Std,Recall Mean,Recall Std,F1 Mean,F1 Std
SVM,"E_1, Pu1_1, Pu2_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.7863333333333333,0.04291334938635708,0.7847478991596638,0.09799375096269226,0.7863636363636364,0.12162807418417866,0.772902978449258,0.04303603437086664
SVM,"E_1, Pu1_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.7856666666666665,0.07391887445030532,0.7648151848151848,0.0952400922876857,0.7878787878787878,0.10894350310453059,0.7723636363636364,0.08363952563192767
SVM,"E_1, Pu1_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8d",0.7856666666666665,0.07391887445030532,0.7648151848151848,0.0952400922876857,0.7878787878787878,0.10894350310453059,0.7723636363636364,0.08363952563192767
SVM,"E_1, Pu2_1, seedNumber_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7856666666666666,0.07391887445030532,0.7828771228771229,0.1241874467633941,0.7696969696969697,0.09371919451025523,0.7703130203130203,0.07964547255460445
SVM,"E_1, E_hybrid_1, seedNumber_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7853333333333332,0.08306891382728226,0.7804195804195804,0.12951985345779274,0.7696969696969697,0.09371919451025523,0.770155844155844,0.08919423034555206
SVM,"E_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.7853333333333332,0.08306891382728226,0.7804195804195804,0.12951985345779274,0.7696969696969697,0.09371919451025523,0.770155844155844,0.08919423034555206
SVM,"E_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8d",0.7853333333333332,0.08306891382728226,0.7804195804195804,0.12951985345779274,0.7696969696969697,0.09371919451025523,0.770155844155844,0.08919423034555206
SVM,"E_1, Pu1_1, E_hybrid_1, seedNumber_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7853333333333332,0.08306891382728226,0.7804195804195804,0.12951985345779274,0.7696969696969697,0.09371919451025523,0.770155844155844,0.08919423034555206
SVM,"E_1, Pu2_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8d",0.7853333333333332,0.08306891382728226,0.7804195804195804,0.12951985345779274,0.7696969696969697,0.09371919451025523,0.770155844155844,0.08919423034555206
SVM,"E_1, Pu1_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7856666666666666,0.07391887445030532,0.7756060606060606,0.10696197070560554,0.7863636363636364,0.14630433581300983,0.7699014435856542,0.08416023089679894
SVM,"E_1, Pu1_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7853333333333332,0.09478279262491573,0.7593606393606394,0.10808275604281298,0.7863636363636364,0.1384022696565968,0.7696533032185207,0.11328624241318534
SVM,"E_1, seedNumber_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8u, pumin5_8d",0.7856666666666666,0.06383659695747503,0.7861538461538462,0.12195643804680871,0.7712121212121212,0.10457838743477212,0.7693333333333333,0.06996507065036892
SVM,"E_1, Pu1_1, Pu2_1, seedNumber_1, seedEbest_1, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7856666666666666,0.06383659695747503,0.7731468531468533,0.08415653197423399,0.7696969696969697,0.09371919451025523,0.7684242424242425,0.07390868711607118
SVM,"E_1, Pu1_1, E_hybrid_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7853333333333333,0.09478279262491573,0.7825641025641026,0.1402767997179826,0.7696969696969697,0.13675029357025847,0.767941391941392,0.1087836615085358
SVM,"E_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_diff_12, pumin1_4u, pumin5_8d",0.7936666666666666,0.07677817977061509,0.8175641025641024,0.12164741410992601,0.7333333333333333,0.10269553456260934,0.767260760597145,0.08597811744101315
SVM,"E_1, Pu2_1, E_hybrid_1, seedNumber_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7776666666666667,0.05883687430326136,0.7558352758352759,0.08539542688266259,0.7863636363636364,0.09611364561911337,0.7660064412238324,0.06733417679964114
SVM,"E_1, Pu2_1, E_hybrid_1, seedNumber_1, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7769999999999999,0.09897474425326899,0.767016317016317,0.14073463975588188,0.7696969696969697,0.0774952233487541,0.7656126482213439,0.10193780701435126
SVM,"E_1, Pu2_1, E_hybrid_1, seedNumber_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.7773333333333332,0.07511176857042962,0.7708624708624708,0.1317863869041343,0.7712121212121212,0.07335586931460732,0.7653679653679654,0.0776613000456728
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_diff_12, pumin1_4u, pumin5_8d",0.7856666666666666,0.06906196895220663,0.7908974358974359,0.10285567529712887,0.7515151515151515,0.09133737498849413,0.7652656542542127,0.07275171740405129
SVM,"E_1, Pu1_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_diff_12, pumin1_4u, pumin5_8d",0.7856666666666666,0.06906196895220663,0.7908974358974359,0.10285567529712887,0.7515151515151515,0.09133737498849413,0.7652656542542127,0.07275171740405129
SVM,"E_1, Pu2_1, E_hybrid_1, seedNumber_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7769999999999999,0.0916902999837557,0.767965367965368,0.13619105412371219,0.7696969696969698,0.0774952233487541,0.7652121212121211,0.09531743881060874
SVM,"E_1, Pu2_1, seedNumber_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8u, pumin5_8d",0.7856666666666666,0.06383659695747503,0.7965811965811966,0.1199508020023852,0.753030303030303,0.10271788640411086,0.7651304347826088,0.0688607811701613
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7776666666666666,0.06964672760917535,0.7744522144522143,0.12824814705254967,0.7712121212121212,0.09320337272260423,0.7649284049284049,0.0725121706335076
SVM,"E_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7776666666666666,0.07483017810720187,0.7871933621933621,0.1446977027081871,0.7712121212121212,0.119341628287971,0.7646516446516446,0.07234800024563669
GradientBoosting,"Pu1_1, Pu2_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.778,0.057536461869361094,0.7723737373737374,0.09132754422768483,0.7727272727272727,0.10409432749889497,0.7640374762113893,0.059120516502631115
SVM,"E_1, Pu1_1, Pu2_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8u, pumin1_4d, pumin5_8d",0.7776666666666667,0.08734096658753238,0.7752958152958153,0.11856233768262237,0.7696969696969698,0.1175195116949413,0.7636132756132756,0.0820021577445423
SVM,"E_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7769999999999999,0.0956869897112455,0.7498368298368299,0.11359253473103147,0.7863636363636364,0.1384022696565968,0.7634994570646745,0.11230206678195435
SVM,"E_1, Pu2_1, E_hybrid_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7693333333333333,0.07035307779731853,0.7487912087912088,0.10570628925000819,0.7878787878787878,0.07250597644851756,0.7625814185814185,0.0649446376440815
SVM,"E_1, Pu1_1, E_hybrid_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7693333333333333,0.07035307779731853,0.7487912087912088,0.10570628925000819,0.7878787878787878,0.07250597644851756,0.7625814185814185,0.0649446376440815
SVM,"Pu1_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8d",0.7776666666666666,0.06964672760917535,0.7475191475191475,0.07129082175285577,0.7878787878787878,0.1359421094312603,0.7625217391304348,0.09184700025355517
SVM,"E_1, Pu1_1, Pu2_1, seedNumber_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7776666666666666,0.06488964991943373,0.762877122877123,0.09131049692502917,0.7696969696969697,0.09371919451025523,0.7625208125208125,0.07234005146024475
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8d",0.7773333333333332,0.07511176857042962,0.7604195804195805,0.09793965313656836,0.7696969696969697,0.09371919451025523,0.7623636363636364,0.08272147831855167
SVM,"E_1, Pu1_1, Pu2_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8d",0.7773333333333332,0.07511176857042962,0.7604195804195805,0.09793965313656836,0.7696969696969697,0.09371919451025523,0.7623636363636364,0.08272147831855167
SVM,"E_1, Pu1_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8d",0.7773333333333332,0.07511176857042962,0.7604195804195805,0.09793965313656836,0.7696969696969697,0.09371919451025523,0.7623636363636364,0.08272147831855167
SVM,"E_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8u, pumin1_4d, pumin5_8d",0.7696666666666667,0.07903866845482098,0.7823989898989898,0.14999480486191077,0.7712121212121212,0.08735475942666408,0.7617508417508416,0.05651817792582559
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedEbest_1, E_diff_12, pumin1_4u, pumin5_8d",0.7863333333333333,0.03386902878901476,0.7948562548562549,0.05761516874999518,0.734848484848485,0.06283770107069007,0.7614718614718615,0.04392947662802172
SVM,"E_1, Pu1_1, Pu2_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7693333333333333,0.0596713219785406,0.7341269841269841,0.07054122553425071,0.8030303030303031,0.12121212121212122,0.7612256728778468,0.06949481106349609
SVM,"E_1, Pu1_1, E_hybrid_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7773333333333333,0.08789261124298851,0.7704761904761904,0.1368382861383757,0.7696969696969697,0.13675029357025847,0.7611721611721611,0.10246986775036403
SVM,"E_1, E_hybrid_1, seedNumber_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.7773333333333332,0.07511176857042962,0.7778554778554778,0.12831442681525643,0.753030303030303,0.07067820478600366,0.7608225108225108,0.07907990218099416
SVM,"E_1, Pu1_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7693333333333333,0.07035307779731853,0.7494155844155844,0.10470150489529839,0.7878787878787878,0.10894350310453059,0.7606689606689605,0.07275420157009765
SVM,"E_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8u, pumin5_8d",0.7856666666666666,0.06383659695747503,0.8035742035742036,0.11456628124842175,0.7348484848484849,0.09748913904330553,0.760584980237154,0.07044147371100806
SVM,"E_1, Pu2_1, seedNumber_1, seedEbest_1, E_diff_12, pumin1_4u, pumin5_8u, pumin5_8d",0.7856666666666666,0.06383659695747503,0.8035742035742036,0.11456628124842175,0.7348484848484849,0.09748913904330553,0.760584980237154,0.07044147371100806
SVM,"Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, pumin1_4u, pumin5_8u, pumin1_4d, pumin5_8d",0.7863333333333333,0.03386902878901476,0.7946608946608946,0.06908586985447929,0.753030303030303,0.14306753495894395,0.7603996003996003,0.06133106947362654
SVM,"Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, seedNumber_3, pumin1_4u, pumin5_8u, pumin1_4d, pumin5_8d",0.786,0.05725770205347437,0.7853202353202354,0.0694120012696437,0.753030303030303,0.14306753495894395,0.760151287309182,0.08193479702523501
SVM,"E_1, Pu2_1, E_hybrid_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.7686666666666666,0.10514223170966501,0.7430769230769231,0.13424148317636836,0.7848484848484849,0.11263192448512606,0.7600644122383252,0.1124173492604147
SVM,"E_1, Pu1_1, seedNumber_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7773333333333333,0.08789261124298851,0.7574225774225775,0.10453550272356914,0.7681818181818183,0.12654916980497638,0.7598104793756967,0.1049663320023639
SVM,"E_1, E_hybrid_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8u, pumin5_8d",0.7866666666666666,0.031464265445104535,0.8234615384615385,0.10674306928431788,0.7196969696969697,0.06392431245372422,0.759749373433584,0.021631468457677713
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7696666666666667,0.06970094850303132,0.7538927738927739,0.10247786160188618,0.7712121212121212,0.04555544357082701,0.7597364953886693,0.06514852967444724
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7769999999999999,0.0956869897112455,0.754965034965035,0.11025166929984603,0.7681818181818183,0.12654916980497638,0.7596533032185206,0.11236920745680021
SVM,"E_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8u, pumin5_8d",0.7773333333333333,0.07511176857042962,0.7863247863247864,0.13218882002858942,0.753030303030303,0.10271788640411086,0.7593333333333334,0.0753775681338804
SVM,"E_1, Pu1_1, Pu2_1, seedNumber_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7689999999999999,0.07984429291509262,0.734965034965035,0.0874595056679525,0.7863636363636364,0.09611364561911337,0.7590698287220026,0.08865669159187711
SVM,"E_1, Pu2_1, E_hybrid_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8d",0.778,0.045060453220584044,0.7821578421578422,0.11134740908855052,0.7545454545454545,0.10249414863810766,0.7587878787878788,0.05399044230623055
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7773333333333333,0.08789261124298851,0.78,0.13920408678547402,0.753030303030303,0.12211782836127202,0.7586080586080586,0.10045182313869398
SVM,"E_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8u, pumin5_8d",0.7773333333333333,0.07033728266952975,0.7810256410256411,0.12625803494132654,0.753030303030303,0.10271788640411086,0.7584637681159421,0.07607884566845155
SVM,"E_1, Pu1_1, Pu2_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8d",0.7779999999999999,0.05847506591132099,0.7729076479076479,0.0964158235333431,0.7696969696969697,0.15403957608653132,0.7584506721348826,0.07328110156034642
SVM,"E_1, Pu1_1, E_hybrid_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8u, pumin1_4d, pumin5_8d",0.7776666666666666,0.06488964991943373,0.8071212121212122,0.13547827058172962,0.7363636363636363,0.07878787878787881,0.7579511716353823,0.05127650588516632
SVM,"Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, pumin5_8u, pumin5_8d",0.7776666666666667,0.07336060099111634,0.7706837606837607,0.08852473072225898,0.753030303030303,0.10271788640411086,0.7579183135704876,0.08177346079844346
RandomForest,"Pu1_1, Pu2_1, E_hybrid_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.77,0.035978388574871505,0.7595154845154845,0.08366463385632197,0.7712121212121212,0.07335586931460732,0.7578901601830663,0.029411508249220075
SVM,"E_1, Pu2_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8u, pumin1_4d, pumin5_8d",0.7693333333333333,0.09904880951665529,0.787041847041847,0.1572679972973383,0.7530303030303032,0.08511861760720084,0.7577622377622377,0.08072438436502037
GradientBoosting,"Pu1_1, Pu2_1, E_hybrid_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8u, pumin5_8d",0.7706666666666667,0.06647973793236223,0.7705050505050506,0.09950064076426204,0.7560606060606061,0.057575757575757606,0.7577500760109457,0.05328012300864074
SVM,"E_1, Pu1_1, E_hybrid_1, seedNumber_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.7693333333333333,0.06996507065036892,0.7496503496503496,0.09952697552255774,0.7712121212121212,0.07335586931460732,0.757707509881423,0.0748002176996841
SVM,"Pu1_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, pumin1_4u, pumin5_8u, pumin1_4d, pumin5_8d",0.786,0.050833060108555345,0.8023532023532024,0.07766069756705679,0.7348484848484849,0.12694763676153584,0.7571688311688312,0.0696358184046649
SVM,"E_hybrid_1, seedNumber_1, seedEbest_1, E_3, pumin1_4u, pumin5_8u, pumin1_4d, pumin5_8d",0.786,0.050833060108555345,0.8023532023532024,0.07766069756705679,0.7348484848484849,0.12694763676153584,0.7571688311688312,0.0696358184046649
SVM,"Pu1_1, seedNumber_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7686666666666666,0.10914516327655875,0.7380952380952381,0.11420632162987633,0.7848484848484849,0.1485775839046214,0.7564102564102564,0.12004373339321571
SVM,"E_1, E_hybrid_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7773333333333333,0.08789261124298851,0.7854761904761904,0.1432146320701983,0.7515151515151515,0.14685249935107186,0.7561596298438402,0.10292342449510733
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedEbest_1, E_3, E_diff_12, pumin1_4u, pumin5_8d",0.7696666666666667,0.052677214133711424,0.75003663003663,0.08196312637391924,0.7712121212121212,0.09320337272260423,0.7561001317523057,0.06222673531276346
SVM,"E_1, Pu2_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8u, pumin5_8d",0.7779999999999999,0.05847506591132099,0.8047435897435898,0.1296454985434152,0.734848484848485,0.09748913904330551,0.7560456697298802,0.05249287113775379
SVM,"E_1, Pu2_1, seedNumber_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.7689999999999999,0.07984429291509262,0.7482983682983682,0.10480186480186482,0.7696969696969697,0.09371919451025523,0.7560395256916996,0.08629402101947616
SVM,"E_1, Pu1_1, seedNumber_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.7689999999999999,0.07984429291509262,0.7482983682983682,0.10480186480186482,0.7696969696969697,0.09371919451025523,0.7560395256916996,0.08629402101947616
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.7689999999999999,0.07984429291509262,0.7482983682983682,0.10480186480186482,0.7696969696969697,0.09371919451025523,0.7560395256916996,0.08629402101947616
SVM,"E_1, E_hybrid_1, seedNumber_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.7689999999999999,0.07984429291509262,0.7482983682983682,0.10480186480186482,0.7696969696969697,0.09371919451025523,0.7560395256916996,0.08629402101947616
SVM,"E_1, Pu2_1, E_hybrid_1, seedNumber_1, seedEbest_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.7689999999999999,0.07984429291509262,0.7482983682983682,0.10480186480186482,0.7696969696969697,0.09371919451025523,0.7560395256916996,0.08629402101947616
SVM,"E_1, Pu2_1, seedNumber_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.7689999999999999,0.07984429291509262,0.7482983682983682,0.10480186480186482,0.7696969696969697,0.09371919451025523,0.7560395256916996,0.08629402101947616
RandomForest,"Pu2_1, E_hybrid_1, seedEbest_1, E_3, seedNumber_3, pumin1_4u, pumin5_8u, pumin1_4d, pumin5_8d",0.7866666666666667,0.0613822268883899,0.828888888888889,0.11322434846983997,0.703030303030303,0.06470956516382616,0.7560135516657256,0.06287923813875428
SVM,"E_1, Pu1_1, E_hybrid_1, seedEbest_1, seedNumber_3, E_diff_12, pumin1_4u, pumin5_8d",0.7786666666666666,0.0198158185969358,0.794096459096459,0.08036982954256802,0.7363636363636363,0.07878787878787881,0.7559764796606901,0.011382511545857026
SVM,"E_1, Pu2_1, seedNumber_1, seedNumber_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7693333333333333,0.07035307779731853,0.7477489177489177,0.09338933657813002,0.7696969696969697,0.09371919451025523,0.7557920340529036,0.07830302745285919
SVM,"E_1, Pu1_1, Pu2_1, E_hybrid_1, seedNumber_1, E_3, seedNumber_3, E_diff_12, pumin1_4u, pumin1_4d, pumin5_8d",0.7686666666666666,0.09941719055464089,0.7562637362637362,0.14755160749640642,0.7696969696969698,0.12407601568226208,0.7557142857142857,0.11045730544663225
