pumin5_8u,pumin5_8u_BoxCox
0.004685657,-2.6126256346082917
0.139544,-0.3089453003704489
0.1236105,-0.42133130469381264
0.245769,0.2537861404815491
0.6942222,1.4696924598443035
0.1399642,-0.3061230797478467
0.06654218,-0.9542778061621475
0.2692504,0.3506934221296966
0.1289234,-0.38263510688124736
0.2242209,0.1581243839697239
0.1338328,-0.347992597123259
0.8800198,1.7850867773121053
0.1662268,-0.1418171394322266
0.1236149,-0.4212987133014318
0.07023511,-0.9104092111357793
0.1358353,-0.3341528475426345
0.7067498,1.4929535676598107
0.2886573,0.4258192120848177
0.2671098,0.34214494405624835
0.5009296,1.0597180662681818
0.1583381,-0.18885296385887732
0.1125099,-0.5066701775026264
0.2625289,0.3236659306745494
0.1125571,-0.506293368630671
0.6170663,1.3185450903225353
0.9099133,1.8307413502573593
0.5032448,1.0653246639853247
0.07935884,-0.8094286242785819
0.1871783,-0.025014544897951387
0.1297207,-0.37693829844949034
0.2345585,0.2048921317948945
0.4551717,0.944423606433973
0.3904345,0.7643661009408743
0.5653771,1.2086195572811875
0.2152386,0.11607022005958993
0.1278204,-0.3905626905525782
0.03436848,-1.4538262926530328
0.4310752,0.8799448044725486
0.9196749,1.8453904745954643
0.1306819,-0.3701074164277583
0.2005314,0.04408656061408982
0.04737486,-1.2194902642539407
0.06898093,-0.9250968900224146
0.2074737,0.07857219240118864
0.5741988,1.2279326023665609
0.06850453,-0.9307318527209498
0.1373255,-0.32395896181072054
0.8750666,1.7774029814457826
0.09125765,-0.6908142383219293
0.2889489,0.42691688931251615
0.196104,0.021593070490000917
0.05846723,-1.0574221256628455
0.0358868,-1.4231430052107448
0.1308773,-0.3687236875195404
0.7751685,1.6144859430594107
0.05137579,-1.1578473543041072
0.1912342,-0.0036207898995487607
0.8669547,1.7647438949344838
0.09958261,-0.6149733461249625
0.2987744,0.4633969603939005
0.1361224,-0.332181993252402
0.1175433,-0.46717905078342264
0.1156966,-0.4815083738072191
0.3048518,0.485484711269096
0.09473879,-0.6584558092658406
0.04931274,-1.189135006600599
