Y,E_1,Pu1_1,Pu2_1,E_hybrid_1,seedNumber_1,seedEbest_1,E_3,seedNumber_3,E_diff_12,pumin1_4u,pumin5_8u,pumin1_4d,pumin5_8d
0,-0.235554852283426,-0.241965262113523,-0.404773547150715,-0.939205438882613,-0.025233679102913,-1.22047929119153,-1.01668197933274,0.578896868924546,0.579825896011288,0.0950471294930277,-0.0695466172905422,-0.256870141133549,-0.143760560678685
0,0.402119806015392,0.385887083855657,4.77691631288045,1.45675675162786,-0.842927474810261,0.372175475013326,0.132250179038365,0.578896868924546,0.579825896011288,-0.918255768019362,-1.14067776650124,0.55417792457476,2.11898916563525
0,-2.6073935203461,-0.221848334367836,1.08059071090932,-0.868641626042947,0.792460116604435,-2.07288606747019,-0.91790500644111,0.578896868924546,0.579825896011288,-0.299426185453374,0.777384685309626,0.540013507602645,-0.285581432108325
0,-0.699553892265086,0.318475809453372,3.65747764528543,0.739892562097619,-0.842927474810261,-0.90643468940466,2.1545787292934,-2.22333508684931,0.579825896011288,1.62290531367935,0.814900236964143,-0.0442546608242323,0.107721742830999
0,-0.401453950377427,-0.241973516336479,-0.395924880889625,-0.740343784516281,0.792460116604435,-0.525094815806313,-0.860718337924901,0.578896868924546,0.579825896011288,-0.9861696983447,1.47003010878509,-0.869984979051864,-1.03146734871093
0,-0.271845279991489,-0.241976288895254,-0.404850539292164,-1.07391817248561,-0.434080576956587,0.310488142519476,0.444177461854051,0.578896868924546,0.579825896011288,1.45049560645298,-0.670685775451024,-0.953138142594975,-1.00488893658412
0,-0.554392181432835,-0.241399708989558,-0.280926658503515,-0.193474235008871,0.383613218750761,-1.19243959460342,-0.117291647214183,0.578896868924546,0.579825896011288,-0.198807006120492,-1.00141615621854,-0.931482059558314,-0.246734413319129
0,-0.577721742102304,-0.241978309496899,-0.405006404257929,-1.48767871140911,0.792460116604435,-0.194226396066572,2.1545787292934,-2.22333508684931,0.579825896011288,-1.05061298046466,-0.909234662673189,-1.01113020030298,-1.04563426770993
0,-0.549207834617397,-0.241985544468666,-0.404882293580752,-1.71540738011894,-0.025233679102913,0.327311960472344,-0.216068620105817,0.578896868924546,0.579825896011288,-0.688901304644553,-0.958493439273534,-0.1723339891832,-0.0761985883414676
0,-0.409230470600583,-0.0302700559642966,1.45945577969152,0.746307454173952,-0.842927474810261,-1.24291104846202,1.19800172865863,-0.822219108962381,-0.491682347467611,-0.98683414137164,-1.08670226179094,-1.00600209158336,-0.947684427257633
0,-3.12323602848214,-0.224864407895841,0.233947605826704,-1.28721333402369,1.20130701445811,-1.70276207250709,-0.637170451906993,0.578896868924546,0.579825896011288,-0.299426185453374,0.612910631768874,0.570936641957141,-0.285581432108325
0,-0.823978215835587,-0.241984020783142,-0.404497744246649,-1.48126381933277,1.20130701445811,-0.659685359429259,-1.40659108285235,0.578896868924546,0.579825896011288,-0.861937337387303,-0.958493439273534,-0.1723339891832,-0.0761985883414676
0,0.231036361105953,-0.2419221869117,-0.263725744223535,0.085573570311626,-0.025233679102913,1.56666654966697,-0.26285771252817,0.578896868924546,0.579825896011288,-0.917362449951292,-0.119173815770819,-1.0141980585371,0.0249189723948083
0,-0.165566170275019,-0.241984450985492,-0.403476882217386,-0.998543190588695,1.20130701445811,-0.816707660322696,0.121852602944509,0.578896868924546,0.579825896011288,-0.996693020881884,-1.05686458143268,-1.08946070014558,0.0216202197411207
0,-0.0592870605585493,-0.239248660993766,-0.175122805734834,0.326132023174123,1.20130701445811,0.641356562259217,-1.08946501198974,0.578896868924546,0.579825896011288,-0.937893382530461,-0.77804049571164,-0.0646308771131651,-0.277583953849649
0,-0.634749557072116,-0.233600979125874,-0.403550671525089,-0.417995457680535,-0.025233679102913,-1.46162068184931,0.236225939976927,-0.822219108962381,0.579825896011288,0.768963866360453,1.10030938705257,1.88498142670153,-0.858958815261979
0,0.684666707456738,0.356057055080703,5.40018859938303,1.63797745278428,-0.842927474810261,-0.648469480794014,0.267418668258496,-1.52277709790585,0.579825896011288,0.397081869296635,-0.632751543307236,-0.921000934447866,-0.795828872620333
0,-0.531062620763366,-0.241984661770872,-0.199806993243787,-0.761192183764364,-0.434080576956587,-0.0428120344907572,2.1545787292934,-2.22333508684931,0.579825896011288,-0.89519713880605,-1.09596925437745,-0.525045700696216,-1.08579811082931
0,0.104019864127734,-0.208140927250346,-0.397413200132112,0.33896180732679,0.792460116604435,-0.11010730630223,-0.69955590847013,0.578896868924546,0.579825896011288,-0.164009585970177,-0.690174758954635,0.746048801500486,1.31687391965087
0,-0.935441672367494,-0.241979606847948,-0.221840642434601,-0.842982057737614,0.383613218750761,-0.783060024416959,-1.01148319128582,0.578896868924546,0.579825896011288,-0.802846357171419,0.113782042534754,1.55975219425989,-1.02130278030411
0,-2.23152837622688,-0.210778273876622,-0.404999404258191,-1.65927707445102,1.20130701445811,-2.70658321036156,0.402587157478627,0.578896868924546,0.579825896011288,-0.756151939292768,-0.832968706180213,1.48149955906559,-0.364717930436238
0,-0.932849498959775,-0.241380383045028,-0.355006446016719,-0.514218838825534,-0.025233679102913,-1.08588874756859,0.0178768420059472,0.578896868924546,0.579825896011288,-0.494873402157553,-0.526470687649719,-0.806903299498464,-0.72213973490202
0,-0.725475626342274,-0.241902031935793,-0.326238870357644,-0.5366709610927,1.20130701445811,-0.609213905570654,-0.252460136434314,0.578896868924546,0.579825896011288,1.53080329448266,-0.797827259356761,-0.100684258346957,-1.0550199497998
0,-1.0469051288994,-0.241977156554358,-0.404489037048373,-1.45400052800836,0.792460116604435,-1.48966037843742,1.81145871819614,-1.52277709790585,0.579825896011288,-0.897893708335375,0.299650330064706,0.454108042558005,1.7851710325918
1,0.95425274185949,-0.199509789482349,0.156164500567458,1.31242167991036,-0.025233679102913,0.517981897271517,-0.767140153080195,0.578896868924546,0.579825896011288,-0.028146369947383,1.85865205102666,-0.345767693378695,-0.836308442568279
1,0.946476221636334,-0.241526285016791,-0.401477105026587,0.359810206574873,-0.025233679102913,0.888105892234618,0.376593217243986,-1.52277709790585,0.579825896011288,-0.862175901160214,-0.593304043929455,-0.449443938053676,-0.471431134197896
1,-0.525878273947928,0.902458195196284,-0.334697805542186,0.516975062445038,0.792460116604435,0.215153174119889,-0.678760756282418,0.578896868924546,0.579825896011288,1.61481352286393,1.31987891137477,0.677364876318697,1.36401965518811
1,-0.328873094961301,0.20458894551951,0.0721118527479977,0.735081393040369,-0.842927474810261,-1.20365547323867,-0.148484375495752,0.578896868924546,0.579825896011288,-0.0126392997637731,-0.0848928675318943,-0.371402000677718,0.288223930636784
1,-0.676224331595617,-0.241830749432183,-0.40019420850045,-0.721099108287281,0.383613218750761,0.0973864484498114,-0.819128033549476,0.578896868924546,0.579825896011288,-0.221942677749245,-0.155056174504637,-0.18448942695712,-0.30999874486654
1,-0.512917406909334,-0.234856788001536,-0.403372737649578,-0.347431644840869,0.792460116604435,-0.138147002890344,2.1545787292934,-2.22333508684931,0.579825896011288,0.0600487106526759,-0.540123146478504,-0.296045235498374,0.847077412310805
1,-0.505140886686178,-0.000926271457112553,-0.402810625635263,0.0342544337009599,0.792460116604435,-0.104499366984608,-0.403224989795229,0.578896868924546,0.579825896011288,1.29660242548388,-0.641041671254206,1.61501738565754,1.45488151119039
1,0.689851054272176,-0.240275935063576,-0.403143034323161,0.268397994487124,0.383613218750761,-0.412936029453858,0.264819274235032,0.578896868924546,0.579825896011288,-0.0433343069043163,-0.754907974913746,-0.247525937887305,-0.384482829289522
1,-0.214817465021675,-0.241976439434667,-0.402623067067443,-0.783644306031531,-0.434080576956587,-1.16439989801531,-1.43258502308699,0.578896868924546,0.579825896011288,-0.869135555168028,-1.04564491898128,0.715914113527543,-0.253957763894263
1,-1.38129549849512,-0.241939771437319,0.651617275189626,-0.745154953573531,1.20130701445811,-3.64871701572218,-0.78273651722098,0.578896868924546,0.579825896011288,-0.793311625231493,-0.24210611995608,0.386819266566627,1.35975090610109
1,-1.01061470119134,-0.216712870064005,-0.369450740478904,-0.22715241840962,1.20130701445811,-0.239089910607554,-1.28182016972608,0.578896868924546,0.579825896011288,-0.437725182641697,1.25370069683229,-0.660221046489167,-1.01051410862927
1,-0.979508620298713,-0.240070293000268,-0.40027203358256,-0.661761356581199,1.20130701445811,-0.525094815806313,-0.527995902921503,0.578896868924546,0.579825896011288,-0.273740422621841,-0.0403936575138311,0.0884199290444011,-0.566414731505361
1,-1.20243553336253,-0.235724598112723,-0.368868761420588,-0.482144378443868,1.20130701445811,-0.362464575595254,-0.106894071120327,0.578896868924546,0.579825896011288,1.59453092777833,0.222172827500045,-0.00480784200022776,0.140913635677307
1,-1.17392162587762,-0.159372137268346,-0.401113825362983,-0.429221518814118,1.20130701445811,-0.424151908089104,-0.798332881361764,0.578896868924546,0.579825896011288,-0.180719673683377,0.0345565065508187,0.176072448726585,-0.102935310004433
1,-1.36055811123337,-0.241329233772239,-0.294251310410541,-0.692232093943782,1.20130701445811,-0.923258507357528,-0.361634685419804,0.578896868924546,0.579825896011288,0.0580336244197842,-0.395709312574498,0.695074183858273,-0.373588957826287
1,0.495438048693268,-0.241982109088132,-0.404372752175531,-0.567141698455283,-0.025233679102913,0.248800810025625,1.60870598436595,-0.822219108962381,0.579825896011288,-0.990865376198365,-0.660996797002958,-0.168697781379458,-0.900708812864457
1,-0.108538355305206,0.0808352491458607,-0.221840642434601,0.744703731154869,0.383613218750761,-0.031596155855512,-0.221267408152745,0.578896868924546,0.579825896011288,-0.0247306670498752,2.90594866498062,-0.0383689308584306,-0.451658587540932
1,-1.59644589133578,-0.235304766959539,-0.399058638728611,-0.897508640386446,1.20130701445811,-1.50648419639029,0.0906598746629406,0.578896868924546,0.579825896011288,0.794589287090537,0.318877002614007,0.235738685463078,0.0664078824772339
1,-0.743620840196305,-0.208140927250346,0.704322210208014,0.306887346945123,1.20130701445811,-0.55874245171205,-0.80873045745562,0.578896868924546,0.579825896011288,-0.640554957997082,-0.117275769301746,-0.00774335705923289,0.21574187126586
1,-0.79546430835068,-0.241962810808181,-0.404793532329568,-1.28240216496644,1.20130701445811,-0.626037723523523,-0.834724397690261,1.98001284681147,0.579825896011288,-0.130388836798116,0.0249480435814584,0.482756709554188,-1.1211460724889
1,-0.10076183508205,-0.241972491599336,-0.294251310410541,-0.299319954268369,0.383613218750761,-0.592390087617786,-0.569586207296928,0.578896868924546,0.579825896011288,-1.06832988888887,2.04336981474247,-1.12450962296177,0.216286564839021
1,0.295840696298923,-0.240789184009112,-0.22768981681359,0.438392634509955,0.383613218750761,-0.811099721005073,-0.361634685419804,0.578896868924546,0.579825896011288,-0.863096543151686,1.0571602944827,0.90367927842006,-0.105074570644736
1,-0.940626019182931,-0.241032307653072,-0.404480188328142,-0.919960762653613,1.20130701445811,-1.4335809852612,-0.17967710377732,-0.822219108962381,0.579825896011288,-0.395621268883551,1.80625639137593,-0.316480251178473,-0.705448828249847
1,0.523951956178174,-0.23946192893767,-0.40429369777135,0.111233138616959,0.383613218750761,1.51058715649074,-0.216068620105817,0.578896868924546,0.579825896011288,0.40571376441446,1.62635175822402,-0.935152344281936,-0.879534126378484
1,-1.0469051288994,0.242328749060244,-0.404970474052217,-0.58959382072245,-0.434080576956587,-0.704548873970241,0.360996853103202,-0.822219108962381,0.579825896011288,0.362373687465364,0.814900236964143,-0.0442546608242323,0.107721742830999
1,-0.336649615184458,-0.213673239360295,-0.404850539292164,-0.321772076535536,-0.842927474810261,-0.401720150818613,0.979652630687645,-0.822219108962381,0.579825896011288,-0.287914867241059,-0.22412277590427,0.376693298687825,-0.396758828828806
1,-0.888782551028556,-0.24146261721922,0.858083416125238,-0.182248173875287,0.792460116604435,-0.855963235546055,-0.975091674957319,0.578896868924546,0.579825896011288,0.394234317030375,-0.0531879908458823,-0.195432795463125,-0.294268912210071
1,0.122165077981765,-0.241399708989558,-0.397033249661891,-0.0459317172532059,0.383613218750761,0.501158079318649,0.459773825994836,0.578896868924546,0.579825896011288,0.467956217114606,-0.377023788795237,0.937200722234218,-0.88509055316611
1,-0.463666112162677,-0.241981992555616,-0.404969499889435,-1.39305905328319,-0.025233679102913,-1.68593825455422,2.1545787292934,-2.22333508684931,0.579825896011288,1.33123539216053,-0.462716836547646,-1.08881502046758,0.500707109039649
1,0.389158938976798,-0.241757004901697,-0.404933136542586,-0.409976842585118,0.792460116604435,0.282448445931362,-0.340839533232091,-0.822219108962381,0.579825896011288,-0.768545314547178,-0.832470951015539,-1.05851676327921,-1.06225655656798
1,0.288064176075766,-0.215879308462113,-0.387886433820169,0.507352724330538,0.792460116604435,0.725475652023558,0.371394429197058,0.578896868924546,0.579825896011288,-0.145592921641352,-0.186176678321515,-0.511016700503757,-0.640881820809055
1,0.987950996159835,-0.240900171528343,-0.405009941287377,-0.0411205481959558,-1.66062127051761,1.41525218809116,1.46313991905196,-1.52277709790585,0.579825896011288,0.0593806980929741,1.13540523668914,-0.535975705704229,-1.06506865398087
1,-1.01579904800678,-0.241974092460433,-0.395155445207271,-1.11721869400086,1.20130701445811,0.231976992072757,-0.860718337924901,0.578896868924546,0.579825896011288,-1.10583219472995,-1.0809850271543,0.284643297266263,0.229170564770813
1,0.936107528005459,-0.205871585990702,2.72860788541022,1.45515302860878,-0.025233679102913,0.736691530658804,-1.14665168050595,0.578896868924546,0.579825896011288,1.87948375353939,2.09457723543377,-0.252636139519612,-0.385010527743396
1,-1.75197629579891,-0.224864407895841,-0.360377204225977,-0.701854432058282,0.792460116604435,-1.15318401938006,0.00747926591209123,0.578896868924546,0.579825896011288,-0.417037615565387,1.32647058648672,1.96690857839382,-0.841808870437853
1,-1.09356425023834,-0.24193508129424,-0.404895997223659,-1.44437818989386,1.20130701445811,-1.4840524391198,0.662526559825031,-0.822219108962381,0.579825896011288,-1.05509304154174,-0.190541041033055,-0.43529243912962,1.30889853504726
1,-0.632157383664398,-0.2418034638804,-0.315317693016025,-0.389128443337035,-0.842927474810261,-0.463407483312463,-0.579983783390784,0.578896868924546,0.579825896011288,1.53497369859266,0.221629559901618,-0.89262866913516,-0.939347981344769
1,-1.51868068910422,-0.23876652413099,-0.405024711945861,-1.61597655293577,1.20130701445811,-0.104499366984608,0.808092625139018,-0.822219108962381,0.579825896011288,-0.712261856837297,-0.261703587473106,-0.852940015542485,-0.906027265494262
1,-2.38705878069001,-0.240330524288048,-0.394145782002237,-1.46522658914194,1.20130701445811,-1.05784905098047,0.17384048341379,0.578896868924546,0.579825896011288,1.21837229051042,-0.949357686917313,2.39574946527015,-0.98751380642944
1,-1.03912860867625,-0.21545225914868,0.334416200808849,0.059914002006293,1.20130701445811,-0.794275903052205,-0.735947424798627,0.578896868924546,0.579825896011288,0.127969695054663,-0.46112729149172,2.51002786380239,-0.948656123202891
1,-1.63014414563612,-0.241958788873452,-0.404403976956125,-1.68654036577544,1.20130701445811,-0.614821844888277,-0.678760756282418,0.578896868924546,0.579825896011288,-0.490892098295056,-0.70810682735948,-0.0331460303930536,-0.99444891978146
1,-0.271845279991489,-0.241360419848692,0.0959115280353999,0.125666645788709,-0.434080576956587,-0.637253602158768,-1.10506137613052,0.578896868924546,0.579825896011288,0.551977069105282,-0.654396646577457,0.284072230452053,-0.89438157244155
1,-0.411822644008302,-0.0705316853658273,-0.403709499936615,0.00699114237654382,0.383613218750761,-2.49908945560952,0.958857478499933,-0.822219108962381,0.579825896011288,1.66655814968948,1.36330641799469,1.02078583857744,1.13531208615751
1,-2.02933885042482,-0.233324439024145,-0.394662876841995,-1.08514423361919,1.20130701445811,-1.10832050483908,-0.424020141982941,0.578896868924546,0.579825896011288,0.46468669508258,-0.0411818616737946,0.334442372535074,0.0603083341649799
1,1.31974919234784,-0.241856068412818,0.138245182462788,0.9628100617502,-0.434080576956587,0.815202681105522,-0.569586207296928,0.578896868924546,0.579825896011288,-1.00059864215094,-0.930436337538579,-0.205536936295206,-0.455968974670204
